---,RewardId,ItemTypeId,ItemId,ItemName,Count
7103409,7103409,7,103409,イサドラは命,1
7103410,7103410,7,103410,イサドラ!,1
7103505,7103505,7,103505,ナギ好き,1
7103506,7103506,7,103506,ナギ大好き,1
7103507,7103507,7,103507,ナギ超好き,1
7103508,7103508,7,103508,ナギ超大好き,1
7103509,7103509,7,103509,ナギは命,1
7103510,7103510,7,103510,ナギ!,1
7103605,7103605,7,103605,カズマ好き,1
7103606,7103606,7,103606,カズマ大好き,1
7103607,7103607,7,103607,カズマ超好き,1
7103608,7103608,7,103608,カズマ超大好き,1
7103609,7103609,7,103609,カズマは命,1
7103610,7103610,7,103610,カズマ!,1
7104301,7104301,7,104301,アズワン（株）マッチ1,1
7104302,7104302,7,104302,アズワン（株）マッチ2,1
7104303,7104303,7,104303,アズワン（株）マッチ3,1
7104304,7104304,7,104304,アズワン（株）マッチ4,1
7106801,7106801,7,106801,金翼のアズワン,1
7106802,7106802,7,106802,銀翼のアズワン,1
7106803,7106803,7,106803,銅翼のアズワン,1
7106804,7106804,7,106804,金翼のザ・ナイト,1
7106805,7106805,7,106805,銀翼のザ・ナイト,1
7106806,7106806,7,106806,銅翼のザ・ナイト,1
7101002,7101002,7,101002,CPU用_バックラッシュ称号,1
7102500,7102500,7,102500,ソリディア候補生,1
7102501,7102501,7,102501,ソリディア使い,1
7102502,7102502,7,102502,ソリディアマスター,1
7102503,7102503,7,102503,CU・レイター候補生,1
7102504,7102504,7,102504,CU・レイター使い,1
7102505,7102505,7,102505,CU・レイターマスター,1
7102506,7102506,7,102506,ゴールテン・D候補生,1
7102507,7102507,7,102507,ゴールテン・D使い,1
7102508,7102508,7,102508,ゴールテン・Dマスター,1
7102509,7102509,7,102509,サイトヘッド候補生,1
7102510,7102510,7,102510,サイトヘッド使い,1
7102511,7102511,7,102511,サイトヘッドマスター,1
7102512,7102512,7,102512,カーディナル候補生,1
7102513,7102513,7,102513,カーディナル使い,1
7102514,7102514,7,102514,カーディナルマスター,1
7102515,7102515,7,102515,サブライガ候補生,1
7102516,7102516,7,102516,サブライガ使い,1
7102517,7102517,7,102517,サブライガマスター,1
7102518,7102518,7,102518,スクラッパー候補生,1
7102519,7102519,7,102519,スクラッパー使い,1
7102520,7102520,7,102520,スクラッパーマスター,1
7102521,7102521,7,102521,アンゼロイ候補生,1
7102522,7102522,7,102522,アンゼロイ使い,1
7102523,7102523,7,102523,アンゼロイマスター,1
7102524,7102524,7,102524,ディスドス候補生,1
7102525,7102525,7,102525,ディスドス使い,1
7102526,7102526,7,102526,ディスドスマスター,1
7102527,7102527,7,102527,ファルマコン候補生,1
7102528,7102528,7,102528,ファルマコン使い,1
7102529,7102529,7,102529,ファルマコンマスター,1
7102530,7102530,7,102530,ラピスヘッジ候補生,1
7102531,7102531,7,102531,ラピスヘッジ使い,1
7102532,7102532,7,102532,ラピスヘッジマスター,1
7102533,7102533,7,102533,パ・フェクト候補生,1
7102534,7102534,7,102534,パ・フェクト使い,1
7102535,7102535,7,102535,パ・フェクトマスター,1
7102536,7102536,7,102536,エタニティ候補生,1
7102537,7102537,7,102537,エタニティ使い,1
7102538,7102538,7,102538,エタニティマスター,1
7102539,7102539,7,102539,オキサイド候補生,1
7102540,7102540,7,102540,オキサイド使い,1
7102541,7102541,7,102541,オキサイドマスター,1
7102542,7102542,7,102542,愛機 シーユー・レイター,1
7102543,7102543,7,102543,愛機 ゴールテン・ダー,1
7102544,7102544,7,102544,愛機 サイトヘッド,1
7102545,7102545,7,102545,愛機 カーディナル,1
7102546,7102546,7,102546,愛機 サブライガ,1
7102547,7102547,7,102547,マチあり,1
7102548,7102548,7,102548,バトルマニア,1
7102549,7102549,7,102549,スペシャリスト,1
7102550,7102550,7,102550,ウォージャンキー,1
7102551,7102551,7,102551,ウィングスパイカー,1
7102552,7102552,7,102552,俺とお前で,1
7102553,7102553,7,102553,阿吽乃呼吸,1
7102554,7102554,7,102554,愛機 ソリディア,1
8001000,8001000,8,1000,None(ヒカリ),1
8001001,8001001,8,1001,LockOnSize(ヒカリ),1
8001002,8001002,8,1002,LockOnDistance(ヒカリ),1
8001003,8001003,8,1003,SearchArea(ヒカリ),1
8001004,8001004,8,1004,Durable(ヒカリ),1
8001005,8001005,8,1005,BarrierDurability(ヒカリ),1
8001006,8001006,8,1006,BarrierRecoverySpeed(ヒカリ),1
8001007,8001007,8,1007,ReloadSpeed(ヒカリ),1
8001008,8001008,8,1008,DashSpeed(ヒカリ),1
8001009,8001009,8,1009,BoostSaving(ヒカリ),1
8001010,8001010,8,1010,SuperDashQuickCharge(ヒカリ),1
8001011,8001011,8,1011,SuperDashSaving(ヒカリ),1
8001012,8001012,8,1012,BarrelRoll(ヒカリ),1
8001013,8001013,8,1013,BasesControlSpeed(ヒカリ),1
8001014,8001014,8,1014,WeaponChangeSpeed(ヒカリ),1
8001015,8001015,8,1015,AntiRealBullet(ヒカリ),1
8001016,8001016,8,1016,AntiLaserBullet(ヒカリ),1
8001017,8001017,8,1017,AntiFight(ヒカリ),1
8001018,8001018,8,1018,RealBulletStrength(ヒカリ),1
8001019,8001019,8,1019,LaserBulletStrength(ヒカリ),1
8001020,8001020,8,1020,FightingStrength(ヒカリ),1
8001021,8001021,8,1021,RecoveryRise(ヒカリ),1
8001022,8001022,8,1022,StrengthenRise(ヒカリ),1
8001023,8001023,8,1023,ExtensionRise(ヒカリ),1
8001024,8001024,8,1024,ChanceExp(ヒカリ),1
8002000,8002000,8,2000,None(レイカ),1
8002001,8002001,8,2001,LockOnSize(レイカ),1
8002002,8002002,8,2002,LockOnDistance(レイカ),1
8002003,8002003,8,2003,SearchArea(レイカ),1
8002004,8002004,8,2004,Durable(レイカ),1
8002005,8002005,8,2005,BarrierDurability(レイカ),1
8002006,8002006,8,2006,BarrierRecoverySpeed(レイカ),1
8002007,8002007,8,2007,ReloadSpeed(レイカ),1
8002008,8002008,8,2008,DashSpeed(レイカ),1
8002009,8002009,8,2009,BoostSaving(レイカ),1
8002010,8002010,8,2010,SuperDashQuickCharge(レイカ),1
8002011,8002011,8,2011,SuperDashSaving(レイカ),1
8002012,8002012,8,2012,BarrelRoll(レイカ),1
8002013,8002013,8,2013,BasesControlSpeed(レイカ),1
8002014,8002014,8,2014,WeaponChangeSpeed(レイカ),1
8002015,8002015,8,2015,AntiRealBullet(レイカ),1
8002016,8002016,8,2016,AntiLaserBullet(レイカ),1
8002017,8002017,8,2017,AntiFight(レイカ),1
8002018,8002018,8,2018,RealBulletStrength(レイカ),1
8002019,8002019,8,2019,LaserBulletStrength(レイカ),1
8002020,8002020,8,2020,FightingStrength(レイカ),1
8002021,8002021,8,2021,RecoveryRise(レイカ),1
8002022,8002022,8,2022,StrengthenRise(レイカ),1
8002023,8002023,8,2023,ExtensionRise(レイカ),1
8002024,8002024,8,2024,ChanceExp(レイカ),1
8003000,8003000,8,3000,None(シャーリー),1
8003001,8003001,8,3001,LockOnSize(シャーリー),1
8003002,8003002,8,3002,LockOnDistance(シャーリー),1
8003003,8003003,8,3003,SearchArea(シャーリー),1
8003004,8003004,8,3004,Durable(シャーリー),1
8003005,8003005,8,3005,BarrierDurability(シャーリー),1
8003006,8003006,8,3006,BarrierRecoverySpeed(シャーリー),1
8003007,8003007,8,3007,ReloadSpeed(シャーリー),1
8003008,8003008,8,3008,DashSpeed(シャーリー),1
8003009,8003009,8,3009,BoostSaving(シャーリー),1
8003010,8003010,8,3010,SuperDashQuickCharge(シャーリー),1
8003011,8003011,8,3011,SuperDashSaving(シャーリー),1
8003012,8003012,8,3012,BarrelRoll(シャーリー),1
8003013,8003013,8,3013,BasesControlSpeed(シャーリー),1
8003014,8003014,8,3014,WeaponChangeSpeed(シャーリー),1
8003015,8003015,8,3015,AntiRealBullet(シャーリー),1
8003016,8003016,8,3016,AntiLaserBullet(シャーリー),1
8003017,8003017,8,3017,AntiFight(シャーリー),1
8003018,8003018,8,3018,RealBulletStrength(シャーリー),1
8003019,8003019,8,3019,LaserBulletStrength(シャーリー),1
8003020,8003020,8,3020,FightingStrength(シャーリー),1
8003021,8003021,8,3021,RecoveryRise(シャーリー),1
8003022,8003022,8,3022,StrengthenRise(シャーリー),1
8003023,8003023,8,3023,ExtensionRise(シャーリー),1
8003024,8003024,8,3024,ChanceExp(シャーリー),1
8004000,8004000,8,4000,None(イサドラ),1
8004001,8004001,8,4001,LockOnSize(イサドラ),1
8004002,8004002,8,4002,LockOnDistance(イサドラ),1
8004003,8004003,8,4003,SearchArea(イサドラ),1
8004004,8004004,8,4004,Durable(イサドラ),1
8004005,8004005,8,4005,BarrierDurability(イサドラ),1
8004006,8004006,8,4006,BarrierRecoverySpeed(イサドラ),1
8004007,8004007,8,4007,ReloadSpeed(イサドラ),1
8004008,8004008,8,4008,DashSpeed(イサドラ),1
8004009,8004009,8,4009,BoostSaving(イサドラ),1
8004010,8004010,8,4010,SuperDashQuickCharge(イサドラ),1
8004011,8004011,8,4011,SuperDashSaving(イサドラ),1
8004012,8004012,8,4012,BarrelRoll(イサドラ),1
8004013,8004013,8,4013,BasesControlSpeed(イサドラ),1
8004014,8004014,8,4014,WeaponChangeSpeed(イサドラ),1
8004015,8004015,8,4015,AntiRealBullet(イサドラ),1
8004016,8004016,8,4016,AntiLaserBullet(イサドラ),1
8004017,8004017,8,4017,AntiFight(イサドラ),1
8004018,8004018,8,4018,RealBulletStrength(イサドラ),1
8004019,8004019,8,4019,LaserBulletStrength(イサドラ),1
8004020,8004020,8,4020,FightingStrength(イサドラ),1
8004021,8004021,8,4021,RecoveryRise(イサドラ),1
8004022,8004022,8,4022,StrengthenRise(イサドラ),1
8004023,8004023,8,4023,ExtensionRise(イサドラ),1
8004024,8004024,8,4024,ChanceExp(イサドラ),1
8005000,8005000,8,5000,None(ナギ),1
8005001,8005001,8,5001,LockOnSize(ナギ),1
8005002,8005002,8,5002,LockOnDistance(ナギ),1
8005003,8005003,8,5003,SearchArea(ナギ),1
8005004,8005004,8,5004,Durable(ナギ),1
8005005,8005005,8,5005,BarrierDurability(ナギ),1
8005006,8005006,8,5006,BarrierRecoverySpeed(ナギ),1
8005007,8005007,8,5007,ReloadSpeed(ナギ),1
8005008,8005008,8,5008,DashSpeed(ナギ),1
8005009,8005009,8,5009,BoostSaving(ナギ),1
8005010,8005010,8,5010,SuperDashQuickCharge(ナギ),1
8005011,8005011,8,5011,SuperDashSaving(ナギ),1
8005012,8005012,8,5012,BarrelRoll(ナギ),1
8005013,8005013,8,5013,BasesControlSpeed(ナギ),1
8005014,8005014,8,5014,WeaponChangeSpeed(ナギ),1
8005015,8005015,8,5015,AntiRealBullet(ナギ),1
8005016,8005016,8,5016,AntiLaserBullet(ナギ),1
8005017,8005017,8,5017,AntiFight(ナギ),1
8005018,8005018,8,5018,RealBulletStrength(ナギ),1
8005019,8005019,8,5019,LaserBulletStrength(ナギ),1
8005020,8005020,8,5020,FightingStrength(ナギ),1
8005021,8005021,8,5021,RecoveryRise(ナギ),1
8005022,8005022,8,5022,StrengthenRise(ナギ),1
8005023,8005023,8,5023,ExtensionRise(ナギ),1
8005024,8005024,8,5024,ChanceExp(ナギ),1
8006000,8006000,8,6000,None(カズマ),1
8006001,8006001,8,6001,LockOnSize(カズマ),1
8006002,8006002,8,6002,LockOnDistance(カズマ),1
8006003,8006003,8,6003,SearchArea(カズマ),1
8006004,8006004,8,6004,Durable(カズマ),1
8006005,8006005,8,6005,BarrierDurability(カズマ),1
8006006,8006006,8,6006,BarrierRecoverySpeed(カズマ),1
8006007,8006007,8,6007,ReloadSpeed(カズマ),1
8006008,8006008,8,6008,DashSpeed(カズマ),1
8006009,8006009,8,6009,BoostSaving(カズマ),1
8006010,8006010,8,6010,SuperDashQuickCharge(カズマ),1
8006011,8006011,8,6011,SuperDashSaving(カズマ),1
8006012,8006012,8,6012,BarrelRoll(カズマ),1
8006013,8006013,8,6013,BasesControlSpeed(カズマ),1
8006014,8006014,8,6014,WeaponChangeSpeed(カズマ),1
8006015,8006015,8,6015,AntiRealBullet(カズマ),1
8006016,8006016,8,6016,AntiLaserBullet(カズマ),1
8006017,8006017,8,6017,AntiFight(カズマ),1
8006018,8006018,8,6018,RealBulletStrength(カズマ),1
8006019,8006019,8,6019,LaserBulletStrength(カズマ),1
8006020,8006020,8,6020,FightingStrength(カズマ),1
8006021,8006021,8,6021,RecoveryRise(カズマ),1
8006022,8006022,8,6022,StrengthenRise(カズマ),1
8006023,8006023,8,6023,ExtensionRise(カズマ),1
8006024,8006024,8,6024,ChanceExp(カズマ),1
9000005,9000005,9,0,親密度 × 5,5
10001001,10001001,10,1001,Symbol_Chat_1,1
10001002,10001002,10,1002,Symbol_Chat_2,1
10001003,10001003,10,1003,Symbol_Chat_3,1
10001004,10001004,10,1004,Symbol_Chat_4,1
10001005,10001005,10,1005,Symbol_Chat_5,1
10001006,10001006,10,1006,Symbol_Chat_6,1
10001007,10001007,10,1007,Symbol_Chat_7,1
10002001,10002001,10,2001,Symbol_Chat_15,1
10002003,10002003,10,2003,Symbol_Chat_17,1
10003001,10003001,10,3001,Symbol_Chat_18,1
10003002,10003002,10,3002,Symbol_Chat_19,1
10004001,10004001,10,4001,Symbol_Chat_22,1
10004002,10004002,10,4002,Symbol_Chat_23,1
10005001,10005001,10,5001,Symbol_Chat_24,1
10005002,10005002,10,5002,Symbol_Chat_25,1
10005003,10005003,10,5003,Symbol_Chat_26,1
10005004,10005004,10,5004,Symbol_Chat_27,1
10005005,10005005,10,5005,Symbol_Chat_28,1
10005006,10005006,10,5006,Symbol_Chat_29,1
10005007,10005007,10,5007,Symbol_Chat_30,1
10007001,10007001,10,7001,Symbol_Chat_11,1
10007002,10007002,10,7002,Symbol_Chat_12,1
10008001,10008001,10,8001,Symbol_Chat_8,1
10009001,10009001,10,9001,Symbol_Chat_9,1
10009002,10009002,10,9002,Symbol_Chat_10,1
11000002,11000002,11,2,レッド,1
11000003,11000003,11,3,バーミリオン,1
11000004,11000004,11,4,オレンジ,1
11000005,11000005,11,5,イエロー,1
11000006,11000006,11,6,クリームイエロー,1
11000007,11000007,11,7,リーフグリーン,1
11000008,11000008,11,8,ライトグリーン,1
11000009,11000009,11,9,グリーン,1
11000010,11000010,11,10,ビリジアン,1
11000011,11000011,11,11,ピーコックグリーン,1
11000012,11000012,11,12,ブルーグリーン,1
11000013,11000013,11,13,ターコイズブルー,1
11000014,11000014,11,14,スカイブルー,1
11000015,11000015,11,15,ブルー,1
11000016,11000016,11,16,コバルトブルー,1
11000017,11000017,11,17,マリンブルー,1
11000018,11000018,11,18,ウルトラマリン,1
11000019,11000019,11,19,ディープパープル,1
11000020,11000020,11,20,バイオレット,1
11000021,11000021,11,21,ディープマゼンタ,1
11000022,11000022,11,22,マゼンタ,1
11000023,11000023,11,23,ローズ,1
11000024,11000024,11,24,モンザレッド,1
11000025,11000025,11,25,イタリアンレッド,1
11000026,11000026,11,26,ヒカリカラー,1
11000027,11000027,11,27,レイカカラー,1
11000028,11000028,11,28,シャーリーカラー,1
11000029,11000029,11,29,イサドラカラー,1
11000030,11000030,11,30,ナギカラー,1
11000031,11000031,11,31,カズマカラー,1
11100000,11100000,11,100000,ラインカラー\n「None」,1
11100001,11100001,11,100001,ラインカラー\n「装備なし」,1
11100002,11100002,11,100002,ラインカラー\n「レッド」,1
11100003,11100003,11,100003,ラインカラー\n「バーミリオン」,1
11100004,11100004,11,100004,ラインカラー\n「オレンジ」,1
11100005,11100005,11,100005,ラインカラー\n「イエロー」,1
11100006,11100006,11,100006,ラインカラー\n「クリームイエロー」,1
11100007,11100007,11,100007,ラインカラー\n「リーフグリーン」,1
11100008,11100008,11,100008,ラインカラー\n「ライトグリーン」,1
11100009,11100009,11,100009,ラインカラー\n「グリーン」,1
11100010,11100010,11,100010,ラインカラー\n「ビリジアン」,1
11100011,11100011,11,100011,ラインカラー\n「ピーコックグリーン」,1
11100012,11100012,11,100012,ラインカラー\n「ブルーグリーン」,1
11100013,11100013,11,100013,ラインカラー\n「ターコイズブルー」,1
11100014,11100014,11,100014,ラインカラー\n「スカイブルー」,1
11100015,11100015,11,100015,ラインカラー\n「ブルー」,1
11100016,11100016,11,100016,ラインカラー\n「コバルトブルー」,1
11100017,11100017,11,100017,ラインカラー\n「マリンブルー」,1
11100018,11100018,11,100018,ラインカラー\n「ウルトラマリン」,1
11100019,11100019,11,100019,ラインカラー\n「ディープパープル」,1
11100020,11100020,11,100020,ラインカラー\n「バイオレット」,1
11100021,11100021,11,100021,ラインカラー\n「ディープマゼンタ」,1
11100022,11100022,11,100022,ラインカラー\n「マゼンタ」,1
11100023,11100023,11,100023,ラインカラー\n「ローズ」,1
11100024,11100024,11,100024,ラインカラー\n「モンザレッド」,1
11100025,11100025,11,100025,ラインカラー\n「イタリアンレッド」,1
11100026,11100026,11,100026,ラインカラー\n「ヒカリカラー」,1
11100027,11100027,11,100027,ラインカラー\n「レイカカラー」,1
11100028,11100028,11,100028,ラインカラー\n「シャーリーカラー」,1
11100029,11100029,11,100029,ラインカラー\n「イサドラカラー」,1
11100030,11100030,11,100030,ラインカラー\n「ナギカラー」,1
11100031,11100031,11,100031,ラインカラー\n「カズマカラー」,1
11100032,11100032,11,100032,ラインカラー\n「ゴウゼンカラー」,1
11100033,11100033,11,100033,ラインカラー\n「キサラカラー」,1
12001001,12001001,12,1001,共通　旗あり,1
12001002,12001002,12,1002,共通　旗なし,1
12001003,12001003,12,1003,一番星！　旗なし,1
12001004,12001004,12,1004,一番星！　旗あり,1
12001005,12001005,12,1005,ジャンプ！,1
12001006,12001006,12,1006,大歓喜,1
12001007,12001007,12,1007,ロボフラッグ,1
12001008,12001008,12,1008,ダブルピース！,1
12002001,12002001,12,2001,共通　旗あり,1
12002002,12002002,12,2002,共通　旗なし,1
12002003,12002003,12,2003,華麗,1
12002004,12002004,12,2004,敬礼,1
12002005,12002005,12,2005,優雅に翻す,1
12002006,12002006,12,2006,ジャンプ！,1
12002007,12002007,12,2007,大・勝利,1
12002008,12002008,12,2008,最の高！,1
12003001,12003001,12,3001,共通　旗あり,1
12003002,12003002,12,3002,共通　旗なし,1
12003003,12003003,12,3003,私が一番！,1
12003004,12003004,12,3004,出直してきなさい,1
12003005,12003005,12,3005,まだまだね,1
12003006,12003006,12,3006,大勝利！,1
12003007,12003007,12,3007,めっちゃ嬉しいべ,1
12003008,12003008,12,3008,負ける気がしねぇべ,1
12004001,12004001,12,4001,共通　旗あり,1
12004002,12004002,12,4002,共通　旗なし,1
12004003,12004003,12,4003,余裕　旗なし,1
12004004,12004004,12,4004,余裕　旗あり,1
12004005,12004005,12,4005,妖艶,1
12004006,12004006,12,4006,開放的,1
12004007,12004007,12,4007,最高！,1
12004008,12004008,12,4008,ミステリアス,1
12005001,12005001,12,5001,共通　旗あり,1
12005002,12005002,12,5002,共通　旗なし,1
12005003,12005003,12,5003,当然の勝利　旗なし,1
12005004,12005004,12,5004,当然の勝利　旗あり,1
12005005,12005005,12,5005,もっと上を！,1
12005006,12005006,12,5006,確信,1
12005007,12005007,12,5007,ただ真っすぐに,1
12005008,12005008,12,5008,敬礼,1
12006001,12006001,12,6001,共通　旗あり,1
12006002,12006002,12,6002,共通　旗なし,1
12006003,12006003,12,6003,歓喜,1
12006004,12006004,12,6004,負ける気がしねぇ！,1
12006005,12006005,12,6005,余裕,1
12006006,12006006,12,6006,辛勝,1
12006007,12006007,12,6007,ザ・フラッグ,1
12006008,12006008,12,6008,テッペン獲るぜ！,1
12001011,12001011,12,1011,共通　旗あり,1
12001012,12001012,12,1012,共通　旗なし,1
12001013,12001013,12,1013,一番星！　旗なし,1
12001014,12001014,12,1014,一番星！　旗あり,1
12001015,12001015,12,1015,ジャンプ！,1
12001016,12001016,12,1016,大歓喜,1
12001017,12001017,12,1017,ロボフラッグ,1
12001018,12001018,12,1018,ダブルピース！,1
12002011,12002011,12,2011,共通　旗あり,1
12002012,12002012,12,2012,共通　旗なし,1
12002013,12002013,12,2013,華麗,1
12002014,12002014,12,2014,敬礼,1
12002015,12002015,12,2015,優雅に翻す,1
12002016,12002016,12,2016,ジャンプ！,1
12002017,12002017,12,2017,大・勝利,1
12002018,12002018,12,2018,最の高！,1
12003011,12003011,12,3011,共通　旗あり,1
12003012,12003012,12,3012,共通　旗なし,1
12003013,12003013,12,3013,私が一番！,1
12003014,12003014,12,3014,出直してきなさい,1
12003015,12003015,12,3015,まだまだね,1
12003016,12003016,12,3016,大勝利！,1
12003017,12003017,12,3017,めっちゃ嬉しいべ,1
12003018,12003018,12,3018,負ける気がしねぇべ,1
12004011,12004011,12,4011,共通　旗あり,1
12004012,12004012,12,4012,共通　旗なし,1
12004013,12004013,12,4013,余裕　旗なし,1
12004014,12004014,12,4014,余裕　旗あり,1
12004015,12004015,12,4015,妖艶,1
12004016,12004016,12,4016,開放的,1
12004017,12004017,12,4017,最高！,1
12004018,12004018,12,4018,ミステリアス,1
12005011,12005011,12,5011,共通　旗あり,1
12005012,12005012,12,5012,共通　旗なし,1
12005013,12005013,12,5013,当然の勝利　旗なし,1
12005014,12005014,12,5014,当然の勝利　旗あり,1
12005015,12005015,12,5015,もっと上を！,1
12005016,12005016,12,5016,確信,1
12005017,12005017,12,5017,ただ真っすぐに,1
12005018,12005018,12,5018,敬礼,1
12006011,12006011,12,6011,共通　旗あり,1
12006012,12006012,12,6012,共通　旗なし,1
12006013,12006013,12,6013,歓喜,1
12006014,12006014,12,6014,負ける気がしねぇ！,1
12006015,12006015,12,6015,余裕,1
12006016,12006016,12,6016,辛勝,1
12006017,12006017,12,6017,ザ・フラッグ,1
12006018,12006018,12,6018,テッペン獲るぜ！,1
13001001,13001001,13,1001,ソリディアセット\nソリディアタイプ,1
13001002,13001002,13,1002,ソリディアセット\nカーディナルタイプ,1
13001003,13001003,13,1003,ソリディアセット\nスクラッパータイプ,1
13001004,13001004,13,1004,ソリディアセット\nサイトヘッドタイプ,1
13001005,13001005,13,1005,ソリディアセット\nシーユー・レイタータイプ,1
13001006,13001006,13,1006,ソリディアセット\nゴールテン・ダータイプ,1
13001007,13001007,13,1007,ソリディアセット\nアンゼロイタイプ,1
13001008,13001008,13,1008,ソリディアセット\nディスドスタイプ,1
13001009,13001009,13,1009,ソリディアセット\nサブライガタイプ,1
13001010,13001010,13,1010,ソリディアセット\nファルマコンタイプ,1
13001011,13001011,13,1011,ソリディアセット\nラピスヘッジタイプ,1
13001012,13001012,13,1012,ソリディアセット\nパ・フェクトタイプ,1
13001013,13001013,13,1013,ソリディアセット\nエタニティタイプ,1
13001014,13001014,13,1014,ソリディアセット\nオキサイドタイプ,1
13001101,13001101,13,1101,ソリディアセット\n深森タイプ,1
13001102,13001102,13,1102,ソリディアセット\n岩塊タイプ,1
13001103,13001103,13,1103,ソリディアセット\n土漠タイプ,1
13001104,13001104,13,1104,ソリディアセット\n青碧タイプ,1
13001105,13001105,13,1105,ソリディアセット\n海響タイプ,1
13001106,13001106,13,1106,ソリディアセット\n桜花タイプ,1
13002001,13002001,13,2001,カーディナルセット\nソリディアタイプ,1
13002002,13002002,13,2002,カーディナルセット\nカーディナルタイプ,1
13002003,13002003,13,2003,カーディナルセット\nスクラッパータイプ,1
13002004,13002004,13,2004,カーディナルセット\nサイトヘッドタイプ,1
13002005,13002005,13,2005,カーディナルセット\nシーユー・レイタータイプ,1
13002006,13002006,13,2006,カーディナルセット\nゴールテン・ダータイプ,1
13002007,13002007,13,2007,カーディナルセット\nアンゼロイタイプ,1
13002008,13002008,13,2008,カーディナルセット\nディスドスタイプ,1
13002009,13002009,13,2009,カーディナルセット\nサブライガタイプ,1
13002010,13002010,13,2010,カーディナルセット\nファルマコンタイプ,1
13002011,13002011,13,2011,カーディナルセット\nラピスヘッジタイプ,1
13002012,13002012,13,2012,カーディナルセット\nパ・フェクトタイプ,1
13002013,13002013,13,2013,カーディナルセット\nエタニティタイプ,1
13002014,13002014,13,2014,カーディナルセット\nオキサイドタイプ,1
13002101,13002101,13,2101,カーディナルセット\n深森タイプ,1
13002102,13002102,13,2102,カーディナルセット\n岩塊タイプ,1
13002103,13002103,13,2103,カーディナルセット\n土漠タイプ,1
13002104,13002104,13,2104,カーディナルセット\n青碧タイプ,1
13002105,13002105,13,2105,カーディナルセット\n海響タイプ,1
13002106,13002106,13,2106,カーディナルセット\n桜花タイプ,1
13003001,13003001,13,3001,スクラッパーセット\nソリディアタイプ,1
13003002,13003002,13,3002,スクラッパーセット\nカーディナルタイプ,1
13003003,13003003,13,3003,スクラッパーセット\nスクラッパータイプ,1
13003004,13003004,13,3004,スクラッパーセット\nサイトヘッドタイプ,1
13003005,13003005,13,3005,スクラッパーセット\nシーユー・レイタータイプ,1
13003006,13003006,13,3006,スクラッパーセット\nゴールテン・ダータイプ,1
13003007,13003007,13,3007,スクラッパーセット\nアンゼロイタイプ,1
13003008,13003008,13,3008,スクラッパーセット\nディスドスタイプ,1
13003009,13003009,13,3009,スクラッパーセット\nサブライガタイプ,1
13003010,13003010,13,3010,スクラッパーセット\nファルマコンタイプ,1
13003011,13003011,13,3011,スクラッパーセット\nラピスヘッジタイプ,1
13003012,13003012,13,3012,スクラッパーセット\nパ・フェクトタイプ,1
13003013,13003013,13,3013,スクラッパーセット\nエタニティタイプ,1
13003014,13003014,13,3014,スクラッパーセット\nオキサイドタイプ,1
13003101,13003101,13,3101,スクラッパーセット\n深森タイプ,1
13003102,13003102,13,3102,スクラッパーセット\n岩塊タイプ,1
13003103,13003103,13,3103,スクラッパーセット\n土漠タイプ,1
13003104,13003104,13,3104,スクラッパーセット\n青碧タイプ,1
13003105,13003105,13,3105,スクラッパーセット\n海響タイプ,1
13003106,13003106,13,3106,スクラッパーセット\n桜花タイプ,1
13004001,13004001,13,4001,サイトヘッドセット\nソリディアタイプ,1
13004002,13004002,13,4002,サイトヘッドセット\nカーディナルタイプ,1
13004003,13004003,13,4003,サイトヘッドセット\nスクラッパータイプ,1
13004004,13004004,13,4004,サイトヘッドセット\nサイトヘッドタイプ,1
13004005,13004005,13,4005,サイトヘッドセット\nシーユー・レイタータイプ,1
13004006,13004006,13,4006,サイトヘッドセット\nゴールテン・ダータイプ,1
13004007,13004007,13,4007,サイトヘッドセット\nアンゼロイタイプ,1
13004008,13004008,13,4008,サイトヘッドセット\nディスドスタイプ,1
13004009,13004009,13,4009,サイトヘッドセット\nサブライガタイプ,1
13004010,13004010,13,4010,サイトヘッドセット\nファルマコンタイプ,1
13004011,13004011,13,4011,サイトヘッドセット\nラピスヘッジタイプ,1
13004012,13004012,13,4012,サイトヘッドセット\nパ・フェクトタイプ,1
13004013,13004013,13,4013,サイトヘッドセット\nエタニティタイプ,1
13004014,13004014,13,4014,サイトヘッドセット\nオキサイドタイプ,1
13004101,13004101,13,4101,サイトヘッドセット\n深森タイプ,1
13004102,13004102,13,4102,サイトヘッドセット\n岩塊タイプ,1
13004103,13004103,13,4103,サイトヘッドセット\n土漠タイプ,1
13004104,13004104,13,4104,サイトヘッドセット\n青碧タイプ,1
13004105,13004105,13,4105,サイトヘッドセット\n海響タイプ,1
13004106,13004106,13,4106,サイトヘッドセット\n桜花タイプ,1
13005001,13005001,13,5001,シーユー・レイターセット\nソリディアタイプ,1
13005002,13005002,13,5002,シーユー・レイターセット\nカーディナルタイプ,1
13005003,13005003,13,5003,シーユー・レイターセット\nスクラッパータイプ,1
13005004,13005004,13,5004,シーユー・レイターセット\nサイトヘッドタイプ,1
13005005,13005005,13,5005,シーユー・レイターセット\nシーユー・レイタータイプ,1
13005006,13005006,13,5006,シーユー・レイターセット\nゴールテン・ダータイプ,1
13005007,13005007,13,5007,シーユー・レイターセット\nアンゼロイタイプ,1
13005008,13005008,13,5008,シーユー・レイターセット\nディスドスタイプ,1
