---,MechaPartDesignId,Name,MechaId,PartId,DesignId,IsDefault
1210,130015,エタニティ・Ｗ\nソリディアカラー,13,5,1,False
1211,130021,エタニティ・Ｈ\nカーディナルカラー,13,1,2,False
1212,130022,エタニティ・Ｂ\nカーディナルカラー,13,2,2,False
1213,130023,エタニティ・Ａ\nカーディナルカラー,13,3,2,False
1214,130024,エタニティ・Ｌ\nカーディナルカラー,13,4,2,False
1215,130025,エタニティ・Ｗ\nカーディナルカラー,13,5,2,False
1216,130031,エタニティ・Ｈ\nスクラッパーカラー,13,1,3,False
1217,130032,エタニティ・Ｂ\nスクラッパーカラー,13,2,3,False
1218,130033,エタニティ・Ａ\nスクラッパーカラー,13,3,3,False
1219,130034,エタニティ・Ｌ\nスクラッパーカラー,13,4,3,False
1220,130035,エタニティ・Ｗ\nスクラッパーカラー,13,5,3,False
1221,130041,エタニティ・Ｈ\nサイトヘッドカラー,13,1,4,False
1222,130042,エタニティ・Ｂ\nサイトヘッドカラー,13,2,4,False
1223,130043,エタニティ・Ａ\nサイトヘッドカラー,13,3,4,False
1224,130044,エタニティ・Ｌ\nサイトヘッドカラー,13,4,4,False
1225,130045,エタニティ・Ｗ\nサイトヘッドカラー,13,5,4,False
1226,130051,エタニティ・Ｈ\nCU・レイターカラー,13,1,5,False
1227,130052,エタニティ・Ｂ\nCU・レイターカラー,13,2,5,False
1228,130053,エタニティ・Ａ\nCU・レイターカラー,13,3,5,False
1229,130054,エタニティ・Ｌ\nCU・レイターカラー,13,4,5,False
1230,130055,エタニティ・Ｗ\nCU・レイターカラー,13,5,5,False
1231,130061,エタニティ・Ｈ\nゴールテン・Dカラー,13,1,6,False
1232,130062,エタニティ・Ｂ\nゴールテン・Dカラー,13,2,6,False
1233,130063,エタニティ・Ａ\nゴールテン・Dカラー,13,3,6,False
1234,130064,エタニティ・Ｌ\nゴールテン・Dカラー,13,4,6,False
1235,130065,エタニティ・Ｗ\nゴールテン・Dカラー,13,5,6,False
1236,130071,エタニティ・Ｈ\nアンゼロイカラー,13,1,7,False
1237,130072,エタニティ・Ｂ\nアンゼロイカラー,13,2,7,False
1238,130073,エタニティ・Ａ\nアンゼロイカラー,13,3,7,False
1239,130074,エタニティ・Ｌ\nアンゼロイカラー,13,4,7,False
1240,130075,エタニティ・Ｗ\nアンゼロイカラー,13,5,7,False
1241,130081,エタニティ・Ｈ\nディスドスカラー,13,1,8,False
1242,130082,エタニティ・Ｂ\nディスドスカラー,13,2,8,False
1243,130083,エタニティ・Ａ\nディスドスカラー,13,3,8,False
1244,130084,エタニティ・Ｌ\nディスドスカラー,13,4,8,False
1245,130085,エタニティ・Ｗ\nディスドスカラー,13,5,8,False
1246,130091,エタニティ・Ｈ\nサブライガカラー,13,1,9,False
1247,130092,エタニティ・Ｂ\nサブライガカラー,13,2,9,False
1248,130093,エタニティ・Ａ\nサブライガカラー,13,3,9,False
1249,130094,エタニティ・Ｌ\nサブライガカラー,13,4,9,False
1250,130095,エタニティ・Ｗ\nサブライガカラー,13,5,9,False
1251,130101,エタニティ・Ｈ\nファルマコンカラー,13,1,10,False
1252,130102,エタニティ・Ｂ\nファルマコンカラー,13,2,10,False
1253,130103,エタニティ・Ａ\nファルマコンカラー,13,3,10,False
1254,130104,エタニティ・Ｌ\nファルマコンカラー,13,4,10,False
1255,130105,エタニティ・Ｗ\nファルマコンカラー,13,5,10,False
1256,130111,エタニティ・Ｈ\nラピスヘッジカラー,13,1,11,False
1257,130112,エタニティ・Ｂ\nラピスヘッジカラー,13,2,11,False
1258,130113,エタニティ・Ａ\nラピスヘッジカラー,13,3,11,False
1259,130114,エタニティ・Ｌ\nラピスヘッジカラー,13,4,11,False
1260,130115,エタニティ・Ｗ\nラピスヘッジカラー,13,5,11,False
1261,130121,エタニティ・Ｈ\nパ・フェクトカラー,13,1,12,False
1262,130122,エタニティ・Ｂ\nパ・フェクトカラー,13,2,12,False
1263,130123,エタニティ・Ａ\nパ・フェクトカラー,13,3,12,False
1264,130124,エタニティ・Ｌ\nパ・フェクトカラー,13,4,12,False
1265,130125,エタニティ・Ｗ\nパ・フェクトカラー,13,5,12,False
1266,130141,エタニティ・Ｈ\nオキサイドカラー,13,1,14,False
1267,130142,エタニティ・Ｂ\nオキサイドカラー,13,2,14,False
1268,130143,エタニティ・Ａ\nオキサイドカラー,13,3,14,False
1269,130144,エタニティ・Ｌ\nオキサイドカラー,13,4,14,False
1270,130145,エタニティ・Ｗ\nオキサイドカラー,13,5,14,False
1271,131011,エタニティ・Ｈ\n深森,13,1,101,False
1272,131012,エタニティ・Ｂ\n深森,13,2,101,False
1273,131013,エタニティ・Ａ\n深森,13,3,101,False
1274,131014,エタニティ・Ｌ\n深森,13,4,101,False
1275,131015,エタニティ・Ｗ\n深森,13,5,101,False
1276,131021,エタニティ・Ｈ\n岩塊,13,1,102,False
1277,131022,エタニティ・Ｂ\n岩塊,13,2,102,False
1278,131023,エタニティ・Ａ\n岩塊,13,3,102,False
1279,131024,エタニティ・Ｌ\n岩塊,13,4,102,False
1280,131025,エタニティ・Ｗ\n岩塊,13,5,102,False
1281,131031,エタニティ・Ｈ\n土漠,13,1,103,False
1282,131032,エタニティ・Ｂ\n土漠,13,2,103,False
1283,131033,エタニティ・Ａ\n土漠,13,3,103,False
1284,131034,エタニティ・Ｌ\n土漠,13,4,103,False
1285,131035,エタニティ・Ｗ\n土漠,13,5,103,False
1286,131041,エタニティ・Ｈ\n青碧,13,1,104,False
1287,131042,エタニティ・Ｂ\n青碧,13,2,104,False
1288,131043,エタニティ・Ａ\n青碧,13,3,104,False
1289,131044,エタニティ・Ｌ\n青碧,13,4,104,False
1290,131045,エタニティ・Ｗ\n青碧,13,5,104,False
1291,131051,エタニティ・Ｈ\n海響,13,1,105,False
1292,131052,エタニティ・Ｂ\n海響,13,2,105,False
1293,131053,エタニティ・Ａ\n海響,13,3,105,False
1294,131054,エタニティ・Ｌ\n海響,13,4,105,False
1295,131055,エタニティ・Ｗ\n海響,13,5,105,False
1296,131061,エタニティ・Ｈ\n桜花,13,1,106,False
1297,131062,エタニティ・Ｂ\n桜花,13,2,106,False
1298,131063,エタニティ・Ａ\n桜花,13,3,106,False
1299,131064,エタニティ・Ｌ\n桜花,13,4,106,False
1300,131065,エタニティ・Ｗ\n桜花,13,5,106,False
1301,140141,オキサイド・Ｈ,14,1,14,False
1302,140142,オキサイド・Ｂ,14,2,14,False
1303,140143,オキサイド・Ａ,14,3,14,False
1304,140144,オキサイド・Ｌ,14,4,14,False
1305,140145,オキサイド・Ｗ,14,5,14,False
1306,140011,オキサイド・Ｈ\nソリディアカラー,14,1,1,False
1307,140012,オキサイド・Ｂ\nソリディアカラー,14,2,1,False
1308,140013,オキサイド・Ａ\nソリディアカラー,14,3,1,False
1309,140014,オキサイド・Ｌ\nソリディアカラー,14,4,1,False
1310,140015,オキサイド・Ｗ\nソリディアカラー,14,5,1,False
1311,140021,オキサイド・Ｈ\nカーディナルカラー,14,1,2,False
1312,140022,オキサイド・Ｂ\nカーディナルカラー,14,2,2,False
1313,140023,オキサイド・Ａ\nカーディナルカラー,14,3,2,False
1314,140024,オキサイド・Ｌ\nカーディナルカラー,14,4,2,False
1315,140025,オキサイド・Ｗ\nカーディナルカラー,14,5,2,False
1316,140031,オキサイド・Ｈ\nスクラッパーカラー,14,1,3,False
1317,140032,オキサイド・Ｂ\nスクラッパーカラー,14,2,3,False
1318,140033,オキサイド・Ａ\nスクラッパーカラー,14,3,3,False
1319,140034,オキサイド・Ｌ\nスクラッパーカラー,14,4,3,False
1320,140035,オキサイド・Ｗ\nスクラッパーカラー,14,5,3,False
1321,140041,オキサイド・Ｈ\nサイトヘッドカラー,14,1,4,False
1322,140042,オキサイド・Ｂ\nサイトヘッドカラー,14,2,4,False
1323,140043,オキサイド・Ａ\nサイトヘッドカラー,14,3,4,False
1324,140044,オキサイド・Ｌ\nサイトヘッドカラー,14,4,4,False
1325,140045,オキサイド・Ｗ\nサイトヘッドカラー,14,5,4,False
1326,140051,オキサイド・Ｈ\nCU・レイターカラー,14,1,5,False
1327,140052,オキサイド・Ｂ\nCU・レイターカラー,14,2,5,False
1328,140053,オキサイド・Ａ\nCU・レイターカラー,14,3,5,False
1329,140054,オキサイド・Ｌ\nCU・レイターカラー,14,4,5,False
1330,140055,オキサイド・Ｗ\nCU・レイターカラー,14,5,5,False
1331,140061,オキサイド・Ｈ\nゴールテン・Dカラー,14,1,6,False
1332,140062,オキサイド・Ｂ\nゴールテン・Dカラー,14,2,6,False
1333,140063,オキサイド・Ａ\nゴールテン・Dカラー,14,3,6,False
1334,140064,オキサイド・Ｌ\nゴールテン・Dカラー,14,4,6,False
1335,140065,オキサイド・Ｗ\nゴールテン・Dカラー,14,5,6,False
1336,140071,オキサイド・Ｈ\nアンゼロイカラー,14,1,7,False
1337,140072,オキサイド・Ｂ\nアンゼロイカラー,14,2,7,False
1338,140073,オキサイド・Ａ\nアンゼロイカラー,14,3,7,False
1339,140074,オキサイド・Ｌ\nアンゼロイカラー,14,4,7,False
1340,140075,オキサイド・Ｗ\nアンゼロイカラー,14,5,7,False
1341,140081,オキサイド・Ｈ\nディスドスカラー,14,1,8,False
1342,140082,オキサイド・Ｂ\nディスドスカラー,14,2,8,False
1343,140083,オキサイド・Ａ\nディスドスカラー,14,3,8,False
1344,140084,オキサイド・Ｌ\nディスドスカラー,14,4,8,False
1345,140085,オキサイド・Ｗ\nディスドスカラー,14,5,8,False
1346,140091,オキサイド・Ｈ\nサブライガカラー,14,1,9,False
1347,140092,オキサイド・Ｂ\nサブライガカラー,14,2,9,False
1348,140093,オキサイド・Ａ\nサブライガカラー,14,3,9,False
1349,140094,オキサイド・Ｌ\nサブライガカラー,14,4,9,False
1350,140095,オキサイド・Ｗ\nサブライガカラー,14,5,9,False
1351,140101,オキサイド・Ｈ\nファルマコンカラー,14,1,10,False
1352,140102,オキサイド・Ｂ\nファルマコンカラー,14,2,10,False
1353,140103,オキサイド・Ａ\nファルマコンカラー,14,3,10,False
1354,140104,オキサイド・Ｌ\nファルマコンカラー,14,4,10,False
1355,140105,オキサイド・Ｗ\nファルマコンカラー,14,5,10,False
1356,140111,オキサイド・Ｈ\nラピスヘッジカラー,14,1,11,False
1357,140112,オキサイド・Ｂ\nラピスヘッジカラー,14,2,11,False
1358,140113,オキサイド・Ａ\nラピスヘッジカラー,14,3,11,False
1359,140114,オキサイド・Ｌ\nラピスヘッジカラー,14,4,11,False
1360,140115,オキサイド・Ｗ\nラピスヘッジカラー,14,5,11,False
1361,140121,オキサイド・Ｈ\nパ・フェクトカラー,14,1,12,False
1362,140122,オキサイド・Ｂ\nパ・フェクトカラー,14,2,12,False
1363,140123,オキサイド・Ａ\nパ・フェクトカラー,14,3,12,False
1364,140124,オキサイド・Ｌ\nパ・フェクトカラー,14,4,12,False
1365,140125,オキサイド・Ｗ\nパ・フェクトカラー,14,5,12,False
1366,140131,オキサイド・Ｈ\nエタニティカラー,14,1,13,False
1367,140132,オキサイド・Ｂ\nエタニティカラー,14,2,13,False
1368,140133,オキサイド・Ａ\nエタニティカラー,14,3,13,False
1369,140134,オキサイド・Ｌ\nエタニティカラー,14,4,13,False
1370,140135,オキサイド・Ｗ\nエタニティカラー,14,5,13,False
1371,141011,オキサイド・Ｈ\n深森,14,1,101,False
1372,141012,オキサイド・Ｂ\n深森,14,2,101,False
1373,141013,オキサイド・Ａ\n深森,14,3,101,False
1374,141014,オキサイド・Ｌ\n深森,14,4,101,False
1375,141015,オキサイド・Ｗ\n深森,14,5,101,False
1376,141021,オキサイド・Ｈ\n岩塊,14,1,102,False
1377,141022,オキサイド・Ｂ\n岩塊,14,2,102,False
1378,141023,オキサイド・Ａ\n岩塊,14,3,102,False
1379,141024,オキサイド・Ｌ\n岩塊,14,4,102,False
1380,141025,オキサイド・Ｗ\n岩塊,14,5,102,False
1381,141031,オキサイド・Ｈ\n土漠,14,1,103,False
1382,141032,オキサイド・Ｂ\n土漠,14,2,103,False
1383,141033,オキサイド・Ａ\n土漠,14,3,103,False
1384,141034,オキサイド・Ｌ\n土漠,14,4,103,False
1385,141035,オキサイド・Ｗ\n土漠,14,5,103,False
1386,141041,オキサイド・Ｈ\n青碧,14,1,104,False
1387,141042,オキサイド・Ｂ\n青碧,14,2,104,False
1388,141043,オキサイド・Ａ\n青碧,14,3,104,False
1389,141044,オキサイド・Ｌ\n青碧,14,4,104,False
1390,141045,オキサイド・Ｗ\n青碧,14,5,104,False
1391,141051,オキサイド・Ｈ\n海響,14,1,105,False
1392,141052,オキサイド・Ｂ\n海響,14,2,105,False
1393,141053,オキサイド・Ａ\n海響,14,3,105,False
1394,141054,オキサイド・Ｌ\n海響,14,4,105,False
1395,141055,オキサイド・Ｗ\n海響,14,5,105,False
1396,141061,オキサイド・Ｈ\n桜花,14,1,106,False
1397,141062,オキサイド・Ｂ\n桜花,14,2,106,False
1398,141063,オキサイド・Ａ\n桜花,14,3,106,False
1399,141064,オキサイド・Ｌ\n桜花,14,4,106,False
1400,141065,オキサイド・Ｗ\n桜花,14,5,106,False
