---,PrjName,PrjAssetPath,AttackID,GrapID,HitGroup,HitCheckThis,HitCheckPlayer,HitCheckMob,HitCheckBuilding,HitCheckObject,HitCheckShield,InitSpeed,LimitSpeed,FinalSpeed,InitSpeedKeepTime,SpeedUpTime,LimitSpeedKeepTime,FinalSpeedUpTime,Gravity,InitPitch,InitYaw,ForceTargetPitch,ForceTargetYaw,ApplyOwnerPitch,ApplyOwnerYaw,ApplyOwnerRoll,InitSizeX,InitSizeY,InitSizeZ,InitRadius,InitScale,MaxScale,ScaleTime,LifeSpan,StopAfterLifeSpan,LimitMoveLength,AddLimitMoveLength,CrossBreakExtensionRate,MultiHitMaxPlayer,MultiHitMaxNotPlayer,MultiHitInterval,HitCharaProc,HitBGProc,HitBgCharaProc,HitShieldProc,LimitMoveLengthProc,DestroyOwnerDie,IgnorePreHitCheck,DistanceAttenuation,DistanceAttenuation_Max,DistanceAttenuation_MinDamageRate,StrongholdDistanceAttenuation,DodgeCheckEnable,IsHyperHoming,HomingNearOutLookAngle,HomingNearOutLookRange,HomingFarOutLookAngle,HomingFarOutLookRange,HorizontalHomingAbility_Start,HorizontalHomingAbility_End,HorizontalHomingAbility_Time,VerticalHomingAbility_Start,VerticalHomingAbility_End,VerticalHomingAbility_Time,HomingStartTime,HomingEndNearTargetRange,HomingEndTotalMovingDistance,HomingEndTime,IsHorizontalHomingSiteRate,IsVerticalHomingSiteRate,SuperHomingRate,TargetPositionOffset,MinRandomTargetOffset,MaxRandomTargetOffset,MinRandomTargetOffsetTime,MaxRandomTargetOffsetTime,RandomTargetOffsetNearLength,HorizontalVelocityRandomMin,HorizontalVelocityRandomMax,VerticalVelocityRandomMin,VerticalVelocityRandomMax,ShieldType,PrjVital,CoopProjectileID_LifeSpan,CoopProjectileID_HitChara,CoopProjectileID_HitBG,CoopProjectileID_Order,PierceEffectPath,IsObject,ShowHomingAlert,ReportFlag
Coop_MOB_PRJ,以下モブ連携弾,,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_PRJ_BossMobShieldArea_Barrier01,ボス用中モブ:設置エリアシールド,/Game/Projectile/Boss/Mob/BP_PrjBossMobShieldAreaBarrier01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,40,0.25,6.25,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,True,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,AllMighty,100000,0,0,0,0,,True,False,False
Coop_PRJ_BossMobTornadoArea_Coop01,ボス用中モブ:テンペスト,/Game/Projectile/Boss/Mob/BP_PrjBossMobTornadoAreaCoop01.uasset,280,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,1,1,0,4.75,0,0,0,1,100,100,0.5,Ignore,Ignore,Ignore,Ignore,Stop,True,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,True,False,False
BOSS_PRJ,以下ボス,,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Boss_PRJ_BeamRifleBoss01_Bullet01,O・グレイン,/Game/Projectile/Boss/Oxide/BP_PrjBeamRifleBoss01Bullet01.uasset,282,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,50000,68000,0,-1,0.25,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,3,0.2,10,0,150000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,70,500,70,500,50,50,0,50,50,0,0,2000,0,0,True,True,2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Boss_PRJ_LargeSwordBoss01_Grap01,O・水薙 (格闘1段目)   3hit,/Game/Projectile/Boss/Oxide/BP_PrjLargeSwordBoss01Grap01.uasset,283,49,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Through,0,0,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,True,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,341,,False,False,True
Boss_PRJ_LargeSwordBoss01_Grap02,O・水薙 (格闘2段目)   2hit,/Game/Projectile/Boss/Oxide/BP_PrjLargeSwordBoss01Grap02.uasset,284,50,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Through,0,0,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,True,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Boss_PRJ_MachineHijackBoss01_Bullet01,O・ヘルシャフト,/Game/Projectile/Boss/Oxide/BP_PrjMachineHijackBoss01Bullet01.uasset,285,51,EnemyMob,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,16.75,1.8,1.8,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Boss_PRJ_TacticalNuclearBoss01_Bullet01,O・加具土,/Game/Projectile/Boss/Oxide/BP_PrjTacticalNuclearBoss01Bullet01.uasset,286,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,1000,15000,15000,0.3,1,0.5,0.5,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,6,0,28000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,353,353,353,0,,False,False,True
Boss_PRJ_TornadoAreaBoss01_Bullet01,O・テンペスト (投擲弾),/Game/Projectile/Boss/Oxide/BP_PrjTornadoAreaBoss01Bullet01.uasset,0,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,18000,18000,0,-1,0,-1,-1,25000,15,0,False,False,True,True,True,1,1,1,1,1,1,0,60,0,22000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,354,354,354,354,,False,False,True
Boss_PRJ_WideShotBoss01_Bullet01,O・ラーゴ(横),/Game/Projectile/Boss/Oxide/BP_PrjWideShotBoss01Bullet01.uasset,287,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,15000,25000,0,0.2,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,1,1,10,0,100000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,120,500,120,500,60,60,0,60,60,0,0,2000,0,0,True,False,1,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Boss_PRJ_WideShotBoss01_Bullet02,O・ラーゴ(縦),/Game/Projectile/Boss/Oxide/BP_PrjWideShotBoss01Bullet02.uasset,288,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,15000,25000,0,0.2,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,1,1,10,0,100000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,120,500,120,500,60,60,0,60,60,0,0,2000,0,0,True,False,1,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Boss_PRJ_LaserBoss01_Bullet01,O・ラゼル,/Game/Projectile/Boss/Oxide/BP_PrjLaserBoss01Bullet01.uasset,289,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,75000,95000,0,-1,0.5,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,100,0,200000,0,1,50,70,0.06,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Boss_PRJ_LaserType02Boss01_Bullet01,O・コアラゼル,/Game/Projectile/Boss/Oxide/BP_PrjLaserType02Boss01Bullet01.uasset,290,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,75000,95000,0,-1,0.5,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,100,0,250000,0,1,50,70,0.06,Ignore,Ignore,Ignore,Ignore,Extra,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Boss_PRJ_LineBombBoss01_Bullet01,O・Xボンバルド(投擲弾),/Game/Projectile/Boss/Oxide/BP_PrjLineBombBoss01Bullet01.uasset,0,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,10000,10000,0,-1,0,-1,-1,15000,15,0,False,False,True,True,True,1,1,1,1,0.1,1,0.3,60,0,10000000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,359,359,359,358,,False,False,True
Boss_PRJ_SatelliteMortarBoss01_Manager01,O・エステジオン・ボム (マネージャー),/Game/Projectile/Boss/Oxide/BP_PrjSatelliteMortarBoss01Manager01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,100,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,360,,False,False,True
Boss_PRJ_WideShotType02Boss01_Bullet01,O・グランラーゴ(縦),/Game/Projectile/Boss/Oxide/BP_PrjWideShotType02Boss01Bullet01.uasset,291,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,12000,20000,0,0.2,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.1,1,1,10,0,200000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,120,500,120,500,20,20,0,60,60,0,0,2000,0,0,True,False,1,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Coop_BOSS_PRJ,以下ボス連携弾,,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_Boss_PRJ_TacticalNuclearBoss01_Coop01,O・加具土(爆発),/Game/Projectile/Boss/Oxide/BP_PrjTacticalNuclearBoss01Coop01.uasset,293,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,420,0.001,35,2,4,0,0,0,1,30,30,0.1,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_Boss_PRJ_TornadoAreaBoss01_Coop01,O・テンペスト,/Game/Projectile/Boss/Oxide/BP_PrjTornadoAreaBoss01Coop01.uasset,294,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,1,1,0,5,0,0,0,1,100,100,0.5,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,True,False,False
Coop_Boss_PRJ_SpBombing_Etc01,特殊攻撃:衛星爆撃(発射台),/Game/Projectile/Boss/Oxide/BP_PrjSpBombingEtc01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,100,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,356,,False,False,True
Coop_Boss_PRJ_SpBombing_Bullet01,特殊攻撃:衛星爆撃(弾),/Game/Projectile/Boss/Oxide/BP_PrjSpBombingBullet01.uasset,295,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,25000,40000,0,0.1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,30,0,1000000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,357,357,357,0,,False,False,True
Coop_Boss_PRJ_SpBombing_Coop01,特殊攻撃:衛星爆撃(爆発),/Game/Projectile/Boss/Oxide/BP_PrjSpBombingCoop01.uasset,296,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,11,0.2,0.25,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_Boss_PRJ_LineBombBoss01_Coop01,O・Xボンバルド (爆発),/Game/Projectile/Boss/Oxide/BP_PrjLineBombBoss01Coop01.uasset,297,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,0.01,7,0.5,2,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_Boss_PRJ_LineBombBoss01_Etc01,O・Xボンバルド (爆発生成弾),/Game/Projectile/Boss/Oxide/BP_PrjLineBombBoss01Etc01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,15000,23000,0,-1,0.7,-1,-1,0,0,0,False,False,False,True,False,1,1,1,1,1,1,0,2,0,150000,0,1,0,0,0,Ignore,Straight,Straight,Stop,Stop,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,358,,False,False,False
Coop_Boss_PRJ_SatelliteMortarBoss01_Etc01,O・エステジオン・ボム (発射台),/Game/Projectile/Boss/Oxide/BP_PrjSatelliteMortarBoss01Etc01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,100,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,361,,False,False,True
Coop_Boss_PRJ_SatelliteMortarBoss01_Bullet01,O・エステジオン・ボム (弾),/Game/Projectile/Boss/Oxide/BP_PrjSatelliteMortarBoss01Bullet01.uasset,298,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,15000,60000,0,0.3,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,30,0,1000000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,362,362,362,0,,False,False,True
Coop_Boss_PRJ_SatelliteMortarBoss01_Coop01,O・エステジオン・ボム (爆発),/Game/Projectile/Boss/Oxide/BP_PrjSatelliteMortarBoss01Coop01.uasset,299,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,20,0.35,0.4,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
VS_Skill_PRJ,以下2on2用スキル,,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Skill_PRJ_Buff01,スキルテスト:攻撃力バフ,/Game/Projectile/Skill/Buff/BP_PrjSkillBuff01.uasset,301,0,Owner,Hit,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,10,0,0,0,1,0,0,0,Die,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,True,180,100000,180,100000,180,180,0,180,180,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Skill_PRJ_Buff02,スキルテスト:ブーストバフ,/Game/Projectile/Skill/Buff/BP_PrjSkillBuff02.uasset,302,0,Owner,Hit,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,10,0,0,0,1,0,0,0,Die,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,True,180,100000,180,100000,180,180,0,180,180,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Skill_PRJ_Buff03,スキルテスト:シールド自付与,/Game/Projectile/Skill/Buff/BP_PrjSkillBuff03.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,True,True,True,True,1,1,1,500,1,1,0,5,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,True,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,AllMighty,500,0,0,0,0,,False,False,True
Skill_PRJ_BoundBubble_Bullet01,スキル:泡沫Lv1,/Game/Projectile/Skill/wp30001/BP_PrjSkillBoundBubbleBullet01.uasset,303,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,10000,3000,0,0.1,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.01,1,0.5,5,0,100000,0,1,0,0,0,Die,Refract,Die,Die,StopDie,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.01,None,0,0,0,0,0,0,0,0,0,None,0,405,405,0,0,,False,False,True
Skill_PRJ_BoundBubble_Bullet02,スキル:泡沫Lv2,/Game/Projectile/Skill/wp30001/BP_PrjSkillBoundBubbleBullet02.uasset,304,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,10000,3000,0,0.1,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.01,1,0.5,5,0,100000,0,1,0,0,0,Die,Refract,Die,Die,StopDie,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.01,None,0,0,0,0,0,0,0,0,0,None,0,406,406,0,0,,False,False,True
Skill_PRJ_BoundBubble_Bullet03,スキル:泡沫Lv3,/Game/Projectile/Skill/wp30001/BP_PrjSkillBoundBubbleBullet03.uasset,305,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,10000,3000,0,0.1,1,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,0.01,1,0.5,5,0,100000,0,1,0,0,0,Die,Refract,Die,Die,StopDie,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.01,None,0,0,0,0,0,0,0,0,0,None,0,407,407,0,0,,False,False,True
Skill_PRJ_SatelliteLaser_Manager01,衛星レーザーLv1(マネージャー),/Game/Projectile/Skill/wp30002/BP_PrjSkillSatelliteLaserManager01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,100,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,408,,False,False,True
Skill_PRJ_SatelliteLaser_Manager02,衛星レーザーLv2(マネージャー),/Game/Projectile/Skill/wp30002/BP_PrjSkillSatelliteLaserManager02.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,100,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,409,,False,False,True
Skill_PRJ_SatelliteLaser_Manager03,衛星レーザーLv3(マネージャー),/Game/Projectile/Skill/wp30002/BP_PrjSkillSatelliteLaserManager03.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,100,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,410,,False,False,True
Skill_PRJ_Pressure_Bullet01,スキル:ブートフィールド,/Game/Projectile/Skill/wp30003/BP_PrjSkillPressureBullet01.uasset,306,57,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,450,0.001,20,1,1.2,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Skill_PRJ_SentryGun_Bullet01,スキル:ターレットEXLv1(投擲弾),/Game/Projectile/Skill/wp30004/BP_PrjSkillSentryGunBullet01.uasset,0,0,None,Through,Through,Through,All,Through,Enemy,15000,15000,0,-1,0,-1,-1,10000,20,0,False,False,True,True,True,1,1,1,1,1,1,0,60,0,7500,15000,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,414,414,414,0,,False,False,True
Skill_PRJ_SentryGun_Bullet02,スキル:ターレットEXLv2(投擲弾),/Game/Projectile/Skill/wp30004/BP_PrjSkillSentryGunBullet02.uasset,0,0,None,Through,Through,Through,All,Through,Enemy,15000,15000,0,-1,0,-1,-1,10000,20,0,False,False,True,True,True,1,1,1,1,1,1,0,60,0,7500,15000,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,415,415,415,0,,False,False,True
Skill_PRJ_SentryGun_Bullet03,スキル:ターレットEXLv3(投擲弾),/Game/Projectile/Skill/wp30004/BP_PrjSkillSentryGunBullet03.uasset,0,0,None,Through,Through,Through,All,Through,Enemy,15000,15000,0,-1,0,-1,-1,10000,20,0,False,False,True,True,True,1,1,1,1,1,1,0,60,0,7500,15000,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,416,416,416,0,,False,False,True
Skill_PRJ_PowerBall_Bullet01,スキル:エヴォルフィアLv1,/Game/Projectile/Skill/wp30005/BP_PrjSkillPowerBallBullet01.uasset,309,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,15000,15000,0,-1,0.5,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,36,1,5,0.3,35000,0,1,4,4,0.08,Ignore,Stop,Ignore,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,35,35,0,35,35,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Skill_PRJ_PowerBall_Bullet02,スキル:エヴォルフィアLv2,/Game/Projectile/Skill/wp30005/BP_PrjSkillPowerBallBullet02.uasset,310,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,15000,15000,0,-1,0.5,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,36,1,5,0.3,35000,0,1,4,4,0.08,Ignore,Stop,Ignore,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,35,35,0,35,35,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Skill_PRJ_PowerBall_Bullet03,スキル:エヴォルフィアLv3,/Game/Projectile/Skill/wp30005/BP_PrjSkillPowerBallBullet03.uasset,311,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,15000,15000,0,-1,0.5,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,36,1,5,0.3,35000,0,1,4,4,0.08,Ignore,Stop,Ignore,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,35,35,0,35,35,0,0,2000,0,0,True,True,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
