---,GachaId,RewardId,RewardName,GachaRealityId,Weight,Rate,ExchangeRewardId1,ExchangeRewardId2
1111,209,4110111,ラピスヘッジ・Ｈ,3,1,0.470588235294118,1000040,9000005
1112,209,4110112,ラピスヘッジ・Ｂ,3,1,0.470588235294118,1000040,9000005
1113,209,4110113,ラピスヘッジ・Ａ,3,1,0.470588235294118,1000040,9000005
1114,209,4110114,ラピスヘッジ・Ｌ,3,1,0.470588235294118,1000040,9000005
1115,209,4110115,ラピスヘッジ・Ｗ,4,1,0.777777777777778,1000040,9000005
1116,209,4120121,パ・フェクト・Ｈ,3,1,0.470588235294118,1000040,9000005
1117,209,4120122,パ・フェクト・Ｂ,3,1,0.470588235294118,1000040,9000005
1118,209,4120123,パ・フェクト・Ａ,3,1,0.470588235294118,1000040,9000005
1119,209,4120124,パ・フェクト・Ｌ,3,1,0.470588235294118,1000040,9000005
1120,209,4120125,パ・フェクト・Ｗ,4,1,0.777777777777778,1000040,9000005
1121,209,4070071,アンゼロイ・Ｈ,3,1,0.470588235294118,1000040,9000005
1122,209,4070072,アンゼロイ・Ｂ,3,1,0.470588235294118,1000040,9000005
1123,209,4070073,アンゼロイ・Ａ,3,1,0.470588235294118,1000040,9000005
1124,209,4070074,アンゼロイ・Ｌ,3,1,0.470588235294118,1000040,9000005
1125,209,4070075,アンゼロイ・Ｗ,4,1,0.777777777777778,1000040,9000005
1126,209,4130131,エタニティ・Ｈ,4,0,0,1000040,9000005
1127,209,4130132,エタニティ・Ｂ,4,0,0,1000040,9000005
1128,209,4130133,エタニティ・Ａ,4,0,0,1000040,9000005
1129,209,4130134,エタニティ・Ｌ,4,0,0,1000040,9000005
1130,209,4130135,エタニティ・Ｗ,4,0,0,1000040,9000005
1131,209,6030063,ひび割れハート,1,1,0.942857142857143,1000020,9000005
1132,209,6030069,効果A,1,1,0.942857142857143,1000020,9000005
1133,209,6010017,サーマルスクウェア,1,1,0.942857142857143,1000020,9000005
1134,209,6010025,チェーンフレーム,1,1,0.942857142857143,1000020,9000005
1135,209,6020050,ドルフィン,1,1,0.942857142857143,1000020,9000005
1136,209,6020064,フローズン,1,1,0.942857142857143,1000020,9000005
1137,209,6020076,ザ・マスク,1,1,0.942857142857143,1000020,9000005
1138,209,6020079,ツインベル,1,1,0.942857142857143,1000020,9000005
1139,209,6030004,バーニング,1,1,0.942857142857143,1000020,9000005
1140,209,6030026,ダブルスター,1,1,0.942857142857143,1000020,9000005
1141,209,6030058,シャイニングスター,1,1,0.942857142857143,1000020,9000005
1142,209,6030073,リーパーサイス,1,1,0.942857142857143,1000020,9000005
1143,209,6020023,ルーンｇ,1,1,0.942857142857143,1000020,9000005
1144,209,6020024,ルーンｐ,1,1,0.942857142857143,1000020,9000005
1145,209,6020025,ルーンｊ,1,1,0.942857142857143,1000020,9000005
1146,209,6020026,ルーンｄ,1,1,0.942857142857143,1000020,9000005
1147,209,6020041,ナインテイル,1,1,0.942857142857143,1000020,9000005
1148,209,6020054,鳳凰の構え,1,1,0.942857142857143,1000020,9000005
1149,209,6020074,メイドウェア,1,1,0.942857142857143,1000020,9000005
1150,209,6020081,セーラーウェア,1,1,0.942857142857143,1000020,9000005
1151,209,6030028,ダイヤサークル,1,1,0.942857142857143,1000020,9000005
1152,209,6030061,ダブルバット,1,1,0.942857142857143,1000020,9000005
1153,209,6030064,エンジェルウイング,1,1,0.942857142857143,1000020,9000005
1154,209,6030077,ウイングソード,1,1,0.942857142857143,1000020,9000005
1155,209,6030082,サンクレスト,1,1,0.942857142857143,1000020,9000005
1156,209,6020035,バタフライ,1,1,0.942857142857143,1000020,9000005
1157,209,6020046,猫,1,1,0.942857142857143,1000020,9000005
1158,209,6020065,ハートフル,1,1,0.942857142857143,1000020,9000005
1159,209,6020067,ローズ,1,1,0.942857142857143,1000020,9000005
1160,209,6020089,トーン,1,1,0.942857142857143,1000020,9000005
1161,209,6030003,ツインドラゴン,1,1,0.942857142857143,1000020,9000005
1162,209,6030024,ギャラクシー,1,1,0.942857142857143,1000020,9000005
1163,209,6030050,チェックオーケー,1,1,0.942857142857143,1000020,9000005
1164,209,6030060,バットウイング,1,1,0.942857142857143,1000020,9000005
1165,209,6030078,フィフススクウェア,1,1,0.942857142857143,1000020,9000005
1166,209,3000004,グレイン-AS,2,1,0.90625,1000030,9000005
1167,209,3000035,ミトラーム,2,1,0.90625,1000030,9000005
1168,209,3000072,グルナード,2,1,0.90625,1000030,9000005
1169,209,3000042,ブランキアル,2,1,0.90625,1000030,9000005
1170,209,3000063,ファイアサイス,2,1,0.90625,1000030,9000005
1171,209,3000107,グレイスピラ,2,1,0.90625,1000030,9000005
1172,209,3000076,ボンバルド,2,1,0.90625,1000030,9000005
1173,209,3000125,インパルスショット,2,1,0.90625,1000030,9000005
1174,209,3000020,機関砲 騎神,2,1,0.90625,1000030,9000005
1175,209,3000100,ターレットMI,2,1,0.90625,1000030,9000005
1176,209,3000122,単装導弾 三皇,3,1,0.470588235294118,1000030,9000005
1177,209,3000030,エスプロジオ,3,1,0.470588235294118,1000030,9000005
1178,209,3000131,ディオグラント,3,1,0.470588235294118,1000030,9000005
1179,209,3000033,爆撃砲 龍星,3,1,0.470588235294118,1000030,9000005
1180,209,3000206,マーノムガン-AS,3,1,0.470588235294118,1000030,9000005
1181,209,3000141,レイスレイヴ Xt-A,3,1,0.470588235294118,1000030,9000005
1182,209,3000113,グラン・ラーゴ,4,1,0.777777777777778,1000030,9000005
1183,209,3000057,ブルームブラスター,4,1,0.777777777777778,1000030,9000005
1184,209,3000138,ブーメラング-AS,4,0,0,1000030,9000005
1185,209,3000031,単装導弾 双撃,4,1,0.777777777777778,1000030,9000005
1186,209,3000067,ブレードジップ,2,1,0.90625,1000030,9000005
1187,209,3000069,ブラックスミス,2,1,0.90625,1000030,9000005
1188,209,3000012,ミトライユ・コルト,2,1,0.90625,1000030,9000005
1189,209,3000120,ディトーレ,2,1,0.90625,1000030,9000005
1190,209,3000128,烈火弾 煉獄,2,1,0.90625,1000030,9000005
1191,209,3000023,拳銃 月牙,2,1,0.90625,1000030,9000005
1192,209,3000060,ブーメラング,2,1,0.90625,1000030,9000005
1193,209,3000080,バースト・ボム,2,1,0.90625,1000030,9000005
1194,209,3000053,マーノムガン,2,1,0.90625,1000030,9000005
1195,209,3000065,飛翔拳 双天,2,1,0.90625,1000030,9000005
1196,209,3000024,火炎砲 散華,2,1,0.90625,1000030,9000005
1197,209,3000017,デ・ディヴァルガン,3,1,0.470588235294118,1000030,9000005
1198,209,3000013,ブリリオン,3,1,0.470588235294118,1000030,9000005
1199,209,3000202,多連装導弾 冥鎚,3,1,0.470588235294118,1000030,9000005
1200,209,3000134,電導弾 虚無,3,1,0.470588235294118,1000030,9000005
1201,209,3000142,レイスレイヴ Xt-V,3,1,0.470588235294118,1000030,9000005
1202,209,3000143,フォルツパレット,4,1,0.777777777777778,1000030,9000005
1203,209,3000011,カラミッタ,4,1,0.777777777777778,1000030,9000005
1204,209,3000103,エヴォルフィア,4,0,0,1000030,9000005
1205,209,3000014,斬絶弾 幻月,4,1,0.777777777777778,1000030,9000005
1206,209,3000038,エステジオン・ボム,2,1,0.90625,1000030,9000005
1207,209,3000097,シールドヴァイト,2,1,0.90625,1000030,9000005
1208,209,3000064,デトネイトランス,2,1,0.90625,1000030,9000005
1209,209,3000119,グレイン-SP,2,1,0.90625,1000030,9000005
1210,209,3000019,フォルツァ-Ａ,2,1,0.90625,1000030,9000005
1211,209,3000078,ジャメル,2,1,0.90625,1000030,9000005
1212,209,3000085,エレクトリット,2,1,0.90625,1000030,9000005
1213,209,3000118,ラジオパレット,2,1,0.90625,1000030,9000005
1214,209,3000018,メディク,2,1,0.90625,1000030,9000005
1215,209,3000084,テレ・ヴ二ール,2,1,0.90625,1000030,9000005
1216,209,3000052,斬縛弾 月読,2,1,0.90625,1000030,9000005
1217,209,3000074,ソワン・ヒーリア,3,1,0.470588235294118,1000030,9000005
1218,209,3000049,フォルツァ-Ｂ,3,1,0.470588235294118,1000030,9000005
1219,209,3000048,跳射爆弾 泡沫,3,1,0.470588235294118,1000030,9000005
1220,209,3000093,レイスレイヴ Xt-S,3,1,0.470588235294118,1000030,9000005
1221,209,3000040,ハープーン・エギユ,4,1,0.777777777777778,1000030,9000005
1222,209,3000096,ヘルシャフト,4,1,0.777777777777778,1000030,9000005
1223,209,3000106,マジアステルス,4,0,0,1000030,9000005
1224,209,3000046,爆撃砲 加具土,4,1,0.777777777777778,1000030,9000005
1225,210,4060061,ゴールテン・D・Ｈ,3,1,0.450980392156863,1000040,9000005
1226,210,4060062,ゴールテン・D・Ｂ,3,1,0.450980392156863,1000040,9000005
1227,210,4060063,ゴールテン・D・Ａ,3,1,0.450980392156863,1000040,9000005
1228,210,4060064,ゴールテン・D・Ｌ,3,1,0.450980392156863,1000040,9000005
1229,210,4060065,ゴールテン・D・Ｗ,4,1,0.866666666666667,1000040,9000005
1230,210,4090091,サブライガ・Ｈ,3,1,0.450980392156863,1000040,9000005
1231,210,4090092,サブライガ・Ｂ,3,1,0.450980392156863,1000040,9000005
1232,210,4090093,サブライガ・Ａ,3,1,0.450980392156863,1000040,9000005
1233,210,4090094,サブライガ・Ｌ,3,1,0.450980392156863,1000040,9000005
1234,210,4090095,サブライガ・Ｗ,4,1,0.866666666666667,1000040,9000005
1235,210,4040041,サイトヘッド・Ｈ,3,1,0.450980392156863,1000040,9000005
1236,210,4040042,サイトヘッド・Ｂ,3,1,0.450980392156863,1000040,9000005
1237,210,4040043,サイトヘッド・Ａ,3,1,0.450980392156863,1000040,9000005
1238,210,4040044,サイトヘッド・Ｌ,3,1,0.450980392156863,1000040,9000005
1239,210,4040045,サイトヘッド・Ｗ,4,1,0.866666666666667,1000040,9000005
1240,210,4080081,ディスドス・Ｈ,3,1,0.450980392156863,1000040,9000005
1241,210,4080082,ディスドス・Ｂ,3,1,0.450980392156863,1000040,9000005
1242,210,4080083,ディスドス・Ａ,3,1,0.450980392156863,1000040,9000005
1243,210,4080084,ディスドス・Ｌ,3,1,0.450980392156863,1000040,9000005
1244,210,4080085,ディスドス・Ｗ,4,1,0.866666666666667,1000040,9000005
1245,210,4030031,スクラッパー・Ｈ,3,1,0.450980392156863,1000040,9000005
1246,210,4030032,スクラッパー・Ｂ,3,1,0.450980392156863,1000040,9000005
1247,210,4030033,スクラッパー・Ａ,3,1,0.450980392156863,1000040,9000005
1248,210,4030034,スクラッパー・Ｌ,3,1,0.450980392156863,1000040,9000005
1249,210,4030035,スクラッパー・Ｗ,4,1,0.866666666666667,1000040,9000005
1250,210,4100101,ファルマコン・Ｈ,3,1,0.450980392156863,1000040,9000005
1251,210,4100102,ファルマコン・Ｂ,3,1,0.450980392156863,1000040,9000005
1252,210,4100103,ファルマコン・Ａ,3,1,0.450980392156863,1000040,9000005
1253,210,4100104,ファルマコン・Ｌ,3,1,0.450980392156863,1000040,9000005
1254,210,4100105,ファルマコン・Ｗ,4,1,0.866666666666667,1000040,9000005
1255,210,4110111,ラピスヘッジ・Ｈ,3,1,0.450980392156863,1000040,9000005
1256,210,4110112,ラピスヘッジ・Ｂ,3,1,0.450980392156863,1000040,9000005
1257,210,4110113,ラピスヘッジ・Ａ,3,1,0.450980392156863,1000040,9000005
1258,210,4110114,ラピスヘッジ・Ｌ,3,1,0.450980392156863,1000040,9000005
1259,210,4110115,ラピスヘッジ・Ｗ,4,1,0.866666666666667,1000040,9000005
1260,210,4120121,パ・フェクト・Ｈ,3,1,0.450980392156863,1000040,9000005
1261,210,4120122,パ・フェクト・Ｂ,3,1,0.450980392156863,1000040,9000005
1262,210,4120123,パ・フェクト・Ａ,3,1,0.450980392156863,1000040,9000005
1263,210,4120124,パ・フェクト・Ｌ,3,1,0.450980392156863,1000040,9000005
1264,210,4120125,パ・フェクト・Ｗ,4,1,0.866666666666667,1000040,9000005
1265,210,4070071,アンゼロイ・Ｈ,3,1,0.450980392156863,1000040,9000005
1266,210,4070072,アンゼロイ・Ｂ,3,1,0.450980392156863,1000040,9000005
1267,210,4070073,アンゼロイ・Ａ,3,1,0.450980392156863,1000040,9000005
1268,210,4070074,アンゼロイ・Ｌ,3,1,0.450980392156863,1000040,9000005
1269,210,4070075,アンゼロイ・Ｗ,4,1,0.866666666666667,1000040,9000005
1270,210,4130131,エタニティ・Ｈ,4,0,0,1000040,9000005
1271,210,4130132,エタニティ・Ｂ,4,0,0,1000040,9000005
1272,210,4130133,エタニティ・Ａ,4,0,0,1000040,9000005
1273,210,4130134,エタニティ・Ｌ,4,0,0,1000040,9000005
1274,210,4130135,エタニティ・Ｗ,4,0,0,1000040,9000005
1275,210,6030063,ひび割れハート,1,1,0.885714285714286,1000020,9000005
1276,210,6030069,効果A,1,1,0.885714285714286,1000020,9000005
1277,210,6010017,サーマルスクウェア,1,1,0.885714285714286,1000020,9000005
1278,210,6010025,チェーンフレーム,1,1,0.885714285714286,1000020,9000005
1279,210,6020050,ドルフィン,1,1,0.885714285714286,1000020,9000005
1280,210,6020064,フローズン,1,1,0.885714285714286,1000020,9000005
1281,210,6020076,ザ・マスク,1,1,0.885714285714286,1000020,9000005
1282,210,6020079,ツインベル,1,1,0.885714285714286,1000020,9000005
1283,210,6030004,バーニング,1,1,0.885714285714286,1000020,9000005
1284,210,6030026,ダブルスター,1,1,0.885714285714286,1000020,9000005
1285,210,6030058,シャイニングスター,1,1,0.885714285714286,1000020,9000005
1286,210,6030073,リーパーサイス,1,1,0.885714285714286,1000020,9000005
1287,210,6020023,ルーンｇ,1,1,0.885714285714286,1000020,9000005
1288,210,6020024,ルーンｐ,1,1,0.885714285714286,1000020,9000005
1289,210,6020025,ルーンｊ,1,1,0.885714285714286,1000020,9000005
1290,210,6020026,ルーンｄ,1,1,0.885714285714286,1000020,9000005
1291,210,6020041,ナインテイル,1,1,0.885714285714286,1000020,9000005
1292,210,6020054,鳳凰の構え,1,1,0.885714285714286,1000020,9000005
1293,210,6020074,メイドウェア,1,1,0.885714285714286,1000020,9000005
1294,210,6020081,セーラーウェア,1,1,0.885714285714286,1000020,9000005
1295,210,6030028,ダイヤサークル,1,1,0.885714285714286,1000020,9000005
1296,210,6030061,ダブルバット,1,1,0.885714285714286,1000020,9000005
1297,210,6030064,エンジェルウイング,1,1,0.885714285714286,1000020,9000005
1298,210,6030077,ウイングソード,1,1,0.885714285714286,1000020,9000005
1299,210,6030082,サンクレスト,1,1,0.885714285714286,1000020,9000005
1300,210,6020035,バタフライ,1,1,0.885714285714286,1000020,9000005
1301,210,6020046,猫,1,1,0.885714285714286,1000020,9000005
1302,210,6020065,ハートフル,1,1,0.885714285714286,1000020,9000005
1303,210,6020067,ローズ,1,1,0.885714285714286,1000020,9000005
1304,210,6020089,トーン,1,1,0.885714285714286,1000020,9000005
1305,210,6030003,ツインドラゴン,1,1,0.885714285714286,1000020,9000005
1306,210,6030024,ギャラクシー,1,1,0.885714285714286,1000020,9000005
1307,210,6030050,チェックオーケー,1,1,0.885714285714286,1000020,9000005
1308,210,6030060,バットウイング,1,1,0.885714285714286,1000020,9000005
1309,210,6030078,フィフススクウェア,1,1,0.885714285714286,1000020,9000005
1310,210,3000004,グレイン-AS,2,1,0.771428571428571,1000030,9000005
1311,210,3000035,ミトラーム,2,1,0.771428571428571,1000030,9000005
1312,210,3000072,グルナード,2,1,0.771428571428571,1000030,9000005
1313,210,3000042,ブランキアル,2,1,0.771428571428571,1000030,9000005
1314,210,3000063,ファイアサイス,2,1,0.771428571428571,1000030,9000005
1315,210,3000107,グレイスピラ,2,1,0.771428571428571,1000030,9000005
1316,210,3000076,ボンバルド,2,1,0.771428571428571,1000030,9000005
1317,210,3000125,インパルスショット,2,1,0.771428571428571,1000030,9000005
1318,210,3000020,機関砲 騎神,2,1,0.771428571428571,1000030,9000005
1319,210,3000100,ターレットMI,2,1,0.771428571428571,1000030,9000005
1320,210,3000122,単装導弾 三皇,2,1,0.771428571428571,1000030,9000005
1321,210,3000030,エスプロジオ,3,1,0.450980392156863,1000030,9000005
1322,210,3000131,ディオグラント,3,1,0.450980392156863,1000030,9000005
1323,210,3000033,爆撃砲 龍星,3,1,0.450980392156863,1000030,9000005
1324,210,3000206,マーノムガン-AS,3,1,0.450980392156863,1000030,9000005
1325,210,3000141,レイスレイヴ Xt-A,3,1,0.450980392156863,1000030,9000005
1326,210,3000113,グラン・ラーゴ,3,1,0.450980392156863,1000030,9000005
1327,210,3000057,ブルームブラスター,4,1,0.866666666666667,1000030,9000005
1328,210,3000138,ブーメラング-AS,4,0,0,1000030,9000005
1329,210,3000031,単装導弾 双撃,4,1,0.866666666666667,1000030,9000005
1330,210,3000092,エクステルス,5,1,2,1000030,9000005
1331,210,3000067,ブレードジップ,2,1,0.771428571428571,1000030,9000005
1332,210,3000069,ブラックスミス,2,1,0.771428571428571,1000030,9000005
1333,210,3000012,ミトライユ・コルト,2,1,0.771428571428571,1000030,9000005
1334,210,3000120,ディトーレ,2,1,0.771428571428571,1000030,9000005
1335,210,3000128,烈火弾 煉獄,2,1,0.771428571428571,1000030,9000005
1336,210,3000023,拳銃 月牙,2,1,0.771428571428571,1000030,9000005
1337,210,3000060,ブーメラング,2,1,0.771428571428571,1000030,9000005
1338,210,3000080,バースト・ボム,2,1,0.771428571428571,1000030,9000005
1339,210,3000053,マーノムガン,2,1,0.771428571428571,1000030,9000005
1340,210,3000065,飛翔拳 双天,2,1,0.771428571428571,1000030,9000005
1341,210,3000024,火炎砲 散華,2,1,0.771428571428571,1000030,9000005
1342,210,3000017,デ・ディヴァルガン,2,1,0.771428571428571,1000030,9000005
1343,210,3000013,ブリリオン,3,1,0.450980392156863,1000030,9000005
1344,210,3000202,多連装導弾 冥鎚,3,1,0.450980392156863,1000030,9000005
1345,210,3000134,電導弾 虚無,3,1,0.450980392156863,1000030,9000005
1346,210,3000142,レイスレイヴ Xt-V,3,1,0.450980392156863,1000030,9000005
1347,210,3000143,フォルツパレット,3,1,0.450980392156863,1000030,9000005
1348,210,3000011,カラミッタ,4,1,0.866666666666667,1000030,9000005
1349,210,3000103,エヴォルフィア,4,0,0,1000030,9000005
1350,210,3000014,斬絶弾 幻月,4,1,0.866666666666667,1000030,9000005
1351,210,3000068,大刃 水薙,5,1,2,1000030,9000005
1352,210,3000038,エステジオン・ボム,2,1,0.771428571428571,1000030,9000005
1353,210,3000097,シールドヴァイト,2,1,0.771428571428571,1000030,9000005
1354,210,3000064,デトネイトランス,2,1,0.771428571428571,1000030,9000005
1355,210,3000119,グレイン-SP,2,1,0.771428571428571,1000030,9000005
1356,210,3000019,フォルツァ-Ａ,2,1,0.771428571428571,1000030,9000005
1357,210,3000078,ジャメル,2,1,0.771428571428571,1000030,9000005
1358,210,3000085,エレクトリット,2,1,0.771428571428571,1000030,9000005
1359,210,3000118,ラジオパレット,2,1,0.771428571428571,1000030,9000005
1360,210,3000018,メディク,2,1,0.771428571428571,1000030,9000005
1361,210,3000084,テレ・ヴ二ール,2,1,0.771428571428571,1000030,9000005
1362,210,3000052,斬縛弾 月読,2,1,0.771428571428571,1000030,9000005
1363,210,3000074,ソワン・ヒーリア,2,1,0.771428571428571,1000030,9000005
1364,210,3000049,フォルツァ-Ｂ,3,1,0.450980392156863,1000030,9000005
1365,210,3000048,跳射爆弾 泡沫,3,1,0.450980392156863,1000030,9000005
1366,210,3000093,レイスレイヴ Xt-S,3,1,0.450980392156863,1000030,9000005
1367,210,3000040,ハープーン・エギユ,3,1,0.450980392156863,1000030,9000005
1368,210,3000096,ヘルシャフト,4,1,0.866666666666667,1000030,9000005
1369,210,3000106,マジアステルス,4,0,0,1000030,9000005
1370,210,3000046,爆撃砲 加具土,4,1,0.866666666666667,1000030,9000005
1371,210,3000088,テンペスト,5,1,2,1000030,9000005
1372,211,4060061,ゴールテン・D・Ｈ,3,1,0.470588235294118,1000040,9000005
1373,211,4060062,ゴールテン・D・Ｂ,3,1,0.470588235294118,1000040,9000005
1374,211,4060063,ゴールテン・D・Ａ,3,1,0.470588235294118,1000040,9000005
1375,211,4060064,ゴールテン・D・Ｌ,3,1,0.470588235294118,1000040,9000005
1376,211,4060065,ゴールテン・D・Ｗ,4,1,0.777777777777778,1000040,9000005
1377,211,4090091,サブライガ・Ｈ,3,1,0.470588235294118,1000040,9000005
1378,211,4090092,サブライガ・Ｂ,3,1,0.470588235294118,1000040,9000005
1379,211,4090093,サブライガ・Ａ,3,1,0.470588235294118,1000040,9000005
1380,211,4090094,サブライガ・Ｌ,3,1,0.470588235294118,1000040,9000005
1381,211,4090095,サブライガ・Ｗ,4,1,0.777777777777778,1000040,9000005
1382,211,4040041,サイトヘッド・Ｈ,3,1,0.470588235294118,1000040,9000005
1383,211,4040042,サイトヘッド・Ｂ,3,1,0.470588235294118,1000040,9000005
1384,211,4040043,サイトヘッド・Ａ,3,1,0.470588235294118,1000040,9000005
1385,211,4040044,サイトヘッド・Ｌ,3,1,0.470588235294118,1000040,9000005
1386,211,4040045,サイトヘッド・Ｗ,4,1,0.777777777777778,1000040,9000005
1387,211,4080081,ディスドス・Ｈ,3,1,0.470588235294118,1000040,9000005
1388,211,4080082,ディスドス・Ｂ,3,1,0.470588235294118,1000040,9000005
1389,211,4080083,ディスドス・Ａ,3,1,0.470588235294118,1000040,9000005
1390,211,4080084,ディスドス・Ｌ,3,1,0.470588235294118,1000040,9000005
1391,211,4080085,ディスドス・Ｗ,4,1,0.777777777777778,1000040,9000005
1392,211,4030031,スクラッパー・Ｈ,3,1,0.470588235294118,1000040,9000005
1393,211,4030032,スクラッパー・Ｂ,3,1,0.470588235294118,1000040,9000005
1394,211,4030033,スクラッパー・Ａ,3,1,0.470588235294118,1000040,9000005
1395,211,4030034,スクラッパー・Ｌ,3,1,0.470588235294118,1000040,9000005
1396,211,4030035,スクラッパー・Ｗ,4,1,0.777777777777778,1000040,9000005
1397,211,4100101,ファルマコン・Ｈ,3,1,0.470588235294118,1000040,9000005
1398,211,4100102,ファルマコン・Ｂ,3,1,0.470588235294118,1000040,9000005
1399,211,4100103,ファルマコン・Ａ,3,1,0.470588235294118,1000040,9000005
1400,211,4100104,ファルマコン・Ｌ,3,1,0.470588235294118,1000040,9000005
1401,211,4100105,ファルマコン・Ｗ,4,1,0.777777777777778,1000040,9000005
1402,211,4110111,ラピスヘッジ・Ｈ,3,1,0.470588235294118,1000040,9000005
1403,211,4110112,ラピスヘッジ・Ｂ,3,1,0.470588235294118,1000040,9000005
1404,211,4110113,ラピスヘッジ・Ａ,3,1,0.470588235294118,1000040,9000005
1405,211,4110114,ラピスヘッジ・Ｌ,3,1,0.470588235294118,1000040,9000005
1406,211,4110115,ラピスヘッジ・Ｗ,4,1,0.777777777777778,1000040,9000005
1407,211,4120121,パ・フェクト・Ｈ,3,1,0.470588235294118,1000040,9000005
1408,211,4120122,パ・フェクト・Ｂ,3,1,0.470588235294118,1000040,9000005
1409,211,4120123,パ・フェクト・Ａ,3,1,0.470588235294118,1000040,9000005
1410,211,4120124,パ・フェクト・Ｌ,3,1,0.470588235294118,1000040,9000005
1411,211,4120125,パ・フェクト・Ｗ,4,1,0.777777777777778,1000040,9000005
1412,211,4070071,アンゼロイ・Ｈ,3,1,0.470588235294118,1000040,9000005
1413,211,4070072,アンゼロイ・Ｂ,3,1,0.470588235294118,1000040,9000005
1414,211,4070073,アンゼロイ・Ａ,3,1,0.470588235294118,1000040,9000005
1415,211,4070074,アンゼロイ・Ｌ,3,1,0.470588235294118,1000040,9000005
1416,211,4070075,アンゼロイ・Ｗ,4,1,0.777777777777778,1000040,9000005
1417,211,4130131,エタニティ・Ｈ,4,0,0,1000040,9000005
1418,211,4130132,エタニティ・Ｂ,4,0,0,1000040,9000005
1419,211,4130133,エタニティ・Ａ,4,0,0,1000040,9000005
1420,211,4130134,エタニティ・Ｌ,4,0,0,1000040,9000005
1421,211,4130135,エタニティ・Ｗ,4,0,0,1000040,9000005
1422,211,6030063,ひび割れハート,1,1,0.942857142857143,1000020,9000005
1423,211,6030069,効果A,1,1,0.942857142857143,1000020,9000005
1424,211,6010017,サーマルスクウェア,1,1,0.942857142857143,1000020,9000005
1425,211,6010025,チェーンフレーム,1,1,0.942857142857143,1000020,9000005
1426,211,6020050,ドルフィン,1,1,0.942857142857143,1000020,9000005
1427,211,6020064,フローズン,1,1,0.942857142857143,1000020,9000005
1428,211,6020076,ザ・マスク,1,1,0.942857142857143,1000020,9000005
1429,211,6020079,ツインベル,1,1,0.942857142857143,1000020,9000005
1430,211,6030004,バーニング,1,1,0.942857142857143,1000020,9000005
1431,211,6030026,ダブルスター,1,1,0.942857142857143,1000020,9000005
1432,211,6030058,シャイニングスター,1,1,0.942857142857143,1000020,9000005
1433,211,6030073,リーパーサイス,1,1,0.942857142857143,1000020,9000005
1434,211,6020023,ルーンｇ,1,1,0.942857142857143,1000020,9000005
1435,211,6020024,ルーンｐ,1,1,0.942857142857143,1000020,9000005
1436,211,6020025,ルーンｊ,1,1,0.942857142857143,1000020,9000005
1437,211,6020026,ルーンｄ,1,1,0.942857142857143,1000020,9000005
1438,211,6020041,ナインテイル,1,1,0.942857142857143,1000020,9000005
1439,211,6020054,鳳凰の構え,1,1,0.942857142857143,1000020,9000005
1440,211,6020074,メイドウェア,1,1,0.942857142857143,1000020,9000005
1441,211,6020081,セーラーウェア,1,1,0.942857142857143,1000020,9000005
1442,211,6030028,ダイヤサークル,1,1,0.942857142857143,1000020,9000005
1443,211,6030061,ダブルバット,1,1,0.942857142857143,1000020,9000005
1444,211,6030064,エンジェルウイング,1,1,0.942857142857143,1000020,9000005
1445,211,6030077,ウイングソード,1,1,0.942857142857143,1000020,9000005
1446,211,6030082,サンクレスト,1,1,0.942857142857143,1000020,9000005
1447,211,6020035,バタフライ,1,1,0.942857142857143,1000020,9000005
1448,211,6020046,猫,1,1,0.942857142857143,1000020,9000005
1449,211,6020065,ハートフル,1,1,0.942857142857143,1000020,9000005
1450,211,6020067,ローズ,1,1,0.942857142857143,1000020,9000005
1451,211,6020089,トーン,1,1,0.942857142857143,1000020,9000005
1452,211,6030003,ツインドラゴン,1,1,0.942857142857143,1000020,9000005
1453,211,6030024,ギャラクシー,1,1,0.942857142857143,1000020,9000005
1454,211,6030050,チェックオーケー,1,1,0.942857142857143,1000020,9000005
1455,211,6030060,バットウイング,1,1,0.942857142857143,1000020,9000005
1456,211,6030078,フィフススクウェア,1,1,0.942857142857143,1000020,9000005
1457,211,3000004,グレイン-AS,2,1,0.828571428571429,1000030,9000005
1458,211,3000035,ミトラーム,2,1,0.828571428571429,1000030,9000005
1459,211,3000072,グルナード,2,1,0.828571428571429,1000030,9000005
1460,211,3000042,ブランキアル,2,1,0.828571428571429,1000030,9000005
1461,211,3000063,ファイアサイス,2,1,0.828571428571429,1000030,9000005
1462,211,3000107,グレイスピラ,2,1,0.828571428571429,1000030,9000005
1463,211,3000076,ボンバルド,2,1,0.828571428571429,1000030,9000005
1464,211,3000125,インパルスショット,2,1,0.828571428571429,1000030,9000005
1465,211,3000020,機関砲 騎神,2,1,0.828571428571429,1000030,9000005
1466,211,3000100,ターレットMI,2,1,0.828571428571429,1000030,9000005
1467,211,3000122,単装導弾 三皇,2,1,0.828571428571429,1000030,9000005
1468,211,3000030,エスプロジオ,3,1,0.470588235294118,1000030,9000005
1469,211,3000131,ディオグラント,3,1,0.470588235294118,1000030,9000005
1470,211,3000033,爆撃砲 龍星,3,1,0.470588235294118,1000030,9000005
1471,211,3000206,マーノムガン-AS,3,1,0.470588235294118,1000030,9000005
1472,211,3000141,レイスレイヴ Xt-A,3,1,0.470588235294118,1000030,9000005
1473,211,3000113,グラン・ラーゴ,3,1,0.470588235294118,1000030,9000005
1474,211,3000057,ブルームブラスター,4,1,0.777777777777778,1000030,9000005
