---,EmblemPartsId,Name,EmblemPartsType,DefaultEmblemPartsFlag,IsEditable,Texture,FlagTexture,Descprition,GameModeId
292,30049,サンオアクラウド,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0049.Tex_Emblem_03_0049',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0049_Flag.Tex_Emblem_03_0049_Flag',,0
293,30050,チェックオーケー,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0050.Tex_Emblem_03_0050',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0050_Flag.Tex_Emblem_03_0050_Flag',,0
294,30051,スペースサークル,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0051.Tex_Emblem_03_0051',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0051_Flag.Tex_Emblem_03_0051_Flag',,0
295,30052,スリースターズ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0052.Tex_Emblem_03_0052',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0052_Flag.Tex_Emblem_03_0052_Flag',,0
296,30053,サターン,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0053.Tex_Emblem_03_0053',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0053_Flag.Tex_Emblem_03_0053_Flag',,0
297,30054,クアンタムサークル,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0054.Tex_Emblem_03_0054',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0054_Flag.Tex_Emblem_03_0054_Flag',,0
298,30055,スタースパーク,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0055.Tex_Emblem_03_0055',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0055_Flag.Tex_Emblem_03_0055_Flag',,0
299,30056,ラインスター,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0056.Tex_Emblem_03_0056',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0056_Flag.Tex_Emblem_03_0056_Flag',,0
300,30057,アース,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0057.Tex_Emblem_03_0057',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0057_Flag.Tex_Emblem_03_0057_Flag',,0
301,30058,シャイニングスター,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0058.Tex_Emblem_03_0058',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0058_Flag.Tex_Emblem_03_0058_Flag',,0
302,30059,クロスソード,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0059.Tex_Emblem_03_0059',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0059_Flag.Tex_Emblem_03_0059_Flag',,0
303,30060,バットウイング,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0060.Tex_Emblem_03_0060',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0060_Flag.Tex_Emblem_03_0060_Flag',,0
304,30061,ダブルバット,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0061.Tex_Emblem_03_0061',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0061_Flag.Tex_Emblem_03_0061_Flag',,0
305,30062,ツインユニコーン,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0062.Tex_Emblem_03_0062',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0062_Flag.Tex_Emblem_03_0062_Flag',,0
306,30063,ひび割れハート,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0063.Tex_Emblem_03_0063',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0063_Flag.Tex_Emblem_03_0063_Flag',,0
307,30064,エンジェルウイング,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0064.Tex_Emblem_03_0064',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0064_Flag.Tex_Emblem_03_0064_Flag',,0
308,30065,レインボーゲート,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0065.Tex_Emblem_03_0065',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0065_Flag.Tex_Emblem_03_0065_Flag',,0
309,30066,しだれ藤,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0066.Tex_Emblem_03_0066',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0066_Flag.Tex_Emblem_03_0066_Flag',,0
310,30067,グローリーリース,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0067.Tex_Emblem_03_0067',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0067_Flag.Tex_Emblem_03_0067_Flag',,0
311,30068,シューティングスター,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0068.Tex_Emblem_03_0068',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0068_Flag.Tex_Emblem_03_0068_Flag',,0
312,30069,効果A,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0069.Tex_Emblem_03_0069',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0069_Flag.Tex_Emblem_03_0069_Flag',,0
313,30070,効果B,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0070.Tex_Emblem_03_0070',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0070_Flag.Tex_Emblem_03_0070_Flag',,0
314,30071,効果C,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0071.Tex_Emblem_03_0071',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0071_Flag.Tex_Emblem_03_0071_Flag',,0
315,30072,効果D,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0072.Tex_Emblem_03_0072',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0072_Flag.Tex_Emblem_03_0072_Flag',,0
316,30073,リーパーサイス,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0073.Tex_Emblem_03_0073',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0073_Flag.Tex_Emblem_03_0073_Flag',,0
317,30074,オールドクラウン,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0074.Tex_Emblem_03_0074',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0074_Flag.Tex_Emblem_03_0074_Flag',,0
318,30075,フラッグス,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0075.Tex_Emblem_03_0075',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0075_Flag.Tex_Emblem_03_0075_Flag',,0
319,30076,ウインドマーク,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0076.Tex_Emblem_03_0076',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0076_Flag.Tex_Emblem_03_0076_Flag',,0
320,30077,ウイングソード,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0077.Tex_Emblem_03_0077',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0077_Flag.Tex_Emblem_03_0077_Flag',,0
321,30078,フィフススクウェア,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0078.Tex_Emblem_03_0078',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0078_Flag.Tex_Emblem_03_0078_Flag',,0
322,30079,リーフスターク,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0079.Tex_Emblem_03_0079',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0079_Flag.Tex_Emblem_03_0079_Flag',,0
323,30080,クロスクローバー,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0080.Tex_Emblem_03_0080',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0080_Flag.Tex_Emblem_03_0080_Flag',,0
324,30081,ティアラ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0081.Tex_Emblem_03_0081',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0081_Flag.Tex_Emblem_03_0081_Flag',,0
325,30082,サンクレスト,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0082.Tex_Emblem_03_0082',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0082_Flag.Tex_Emblem_03_0082_Flag',,0
326,30083,フォーウイングス,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0083.Tex_Emblem_03_0083',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0083_Flag.Tex_Emblem_03_0083_Flag',,0
327,30084,ソリディア,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0084.Tex_Emblem_03_0084',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0084_Flag.Tex_Emblem_03_0084_Flag',,0
328,30085,カーディナル,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0085.Tex_Emblem_03_0085',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0085_Flag.Tex_Emblem_03_0085_Flag',,0
329,30086,スクラッパー,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0086.Tex_Emblem_03_0086',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0086_Flag.Tex_Emblem_03_0086_Flag',,0
330,30087,サイトヘッド,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0087.Tex_Emblem_03_0087',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0087_Flag.Tex_Emblem_03_0087_Flag',,0
331,30088,シーユー・レイター,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0088.Tex_Emblem_03_0088',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0088_Flag.Tex_Emblem_03_0088_Flag',,0
332,30089,ゴールテン・ダー,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0089.Tex_Emblem_03_0089',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0089_Flag.Tex_Emblem_03_0089_Flag',,0
333,30090,アンゼロイ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0090.Tex_Emblem_03_0090',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0090_Flag.Tex_Emblem_03_0090_Flag',,0
334,30091,ディスドス,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0091.Tex_Emblem_03_0091',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0091_Flag.Tex_Emblem_03_0091_Flag',,0
335,30092,サブライガ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0092.Tex_Emblem_03_0092',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0092_Flag.Tex_Emblem_03_0092_Flag',,0
336,30093,ファルマコン,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0093.Tex_Emblem_03_0093',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0093_Flag.Tex_Emblem_03_0093_Flag',,0
337,30094,ラピスヘッジ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0094.Tex_Emblem_03_0094',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0094_Flag.Tex_Emblem_03_0094_Flag',,0
338,30095,パ・フェクト,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0095.Tex_Emblem_03_0095',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0095_Flag.Tex_Emblem_03_0095_Flag',,0
339,30096,エタニティ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0096.Tex_Emblem_03_0096',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0096_Flag.Tex_Emblem_03_0096_Flag',,0
340,30097,オキサイド,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0097.Tex_Emblem_03_0097',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0097_Flag.Tex_Emblem_03_0097_Flag',,0
341,1001,シンボル：ヒカリ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0001.Tex_Emblem_Comp_01_0001',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0001_Flag.Tex_Emblem_Comp_01_0001_Flag',,0
342,1002,シンボル：レイカ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0002.Tex_Emblem_Comp_01_0002',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0002_Flag.Tex_Emblem_Comp_01_0002_Flag',,0
343,1003,シンボル：シャーリー,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0003.Tex_Emblem_Comp_01_0003',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0003_Flag.Tex_Emblem_Comp_01_0003_Flag',,0
344,1004,シンボル：イサドラ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0004.Tex_Emblem_Comp_01_0004',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0004_Flag.Tex_Emblem_Comp_01_0004_Flag',,0
345,1005,シンボル：ナギ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0005.Tex_Emblem_Comp_01_0005',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0005_Flag.Tex_Emblem_Comp_01_0005_Flag',,0
346,1006,シンボル：カズマ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0006.Tex_Emblem_Comp_01_0006',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0006_Flag.Tex_Emblem_Comp_01_0006_Flag',,0
347,1007,轟ア・スレッガ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0007.Tex_Emblem_Comp_01_0007',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0007_Flag.Tex_Emblem_Comp_01_0007_Flag',,0
348,1008,ヴ・レード惺王国,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0008.Tex_Emblem_Comp_01_0008',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0008_Flag.Tex_Emblem_Comp_01_0008_Flag',,0
349,1009,キザナ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0009.Tex_Emblem_Comp_01_0009',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0009_Flag.Tex_Emblem_Comp_01_0009_Flag',,0
350,1010,ガンスリンガーコラボ001,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0010.Tex_Emblem_Comp_01_0010',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0010_Flag.Tex_Emblem_Comp_01_0010_Flag',,0
351,1011,インベーダー,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0186.Tex_Emblem_02_0186',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0186_Flag.Tex_Emblem_02_0186_Flag',,0
352,1012,アズワン株式会社コラボ001,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0011.Tex_Emblem_Comp_01_0011',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0011_Flag.Tex_Emblem_Comp_01_0011_Flag',,0
353,1013,バックラッシュ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/Group/TEX_Com_Emblem_Group_04.TEX_Com_Emblem_Group_04',Texture2D'/Game/GUI/Common/Tex/Emblem/Group/TEX_Com_Emblem_Group_large_04.TEX_Com_Emblem_Group_large_04',CPU用,0
354,1014,1周年記念,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0014.Tex_Emblem_Comp_01_0014',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0014_Flag.Tex_Emblem_Comp_01_0014_Flag',,0
355,1015,キザナ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0015.Tex_Emblem_Comp_01_0015',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0015_Flag.Tex_Emblem_Comp_01_0015_Flag',,0
356,1016,バックラッシュ,Main,False,False,Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0016.Tex_Emblem_Comp_01_0016',Texture2D'/Game/GUI/Common/Tex/Emblem/CompleteSet/01/Tex_Emblem_Comp_01_0016_Flag.Tex_Emblem_Comp_01_0016_Flag',,0
100000,100000,-,OutLine,False,False,-,-,※削除不可,1
100001,190001,デザイン確認用エンブレム,Main,False,False,Texture2D'/Game/_Test/Texture/Emblem/Tex_Emblem_Temporaryp_02.Tex_Emblem_Temporaryp_02',Texture2D'/Game/_Test/Texture/Emblem/Tex_Emblem_Temporaryp_02_Flag.Tex_Emblem_Temporaryp_02_Flag',,1
100002,190002,デザイン確認用エンブレム,OutLine,False,True,Texture2D'/Game/_Test/Texture/Emblem/Tex_Emblem_Temporaryp_01.Tex_Emblem_Temporaryp_01',Texture2D'/Game/_Test/Texture/Emblem/Tex_Emblem_Temporaryp_01_Flag.Tex_Emblem_Temporaryp_01_Flag',,1
100003,190003,デザイン確認用エンブレム,Main,False,True,Texture2D'/Game/_Test/Texture/Emblem/Tex_Emblem_Temporaryp_02.Tex_Emblem_Temporaryp_02',Texture2D'/Game/_Test/Texture/Emblem/Tex_Emblem_Temporaryp_02_Flag.Tex_Emblem_Temporaryp_02_Flag',,1
100004,190004,デザイン確認用エンブレム,Sub,False,True,Texture2D'/Game/_Test/Texture/Emblem/Tex_Emblem_Temporaryp_03.Tex_Emblem_Temporaryp_03',Texture2D'/Game/_Test/Texture/Emblem/Tex_Emblem_Temporaryp_03_Flag.Tex_Emblem_Temporaryp_03_Flag',,1
100005,110001,シールドフレームA,OutLine,True,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0001.Tex_Emblem_01_0001',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0001_Flag.Tex_Emblem_01_0001_Flag',,1
100006,110002,ヘキサフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0002.Tex_Emblem_01_0002',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0002_Flag.Tex_Emblem_01_0002_Flag',,1
100007,110003,シールドフレームB,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0003.Tex_Emblem_01_0003',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0003_Flag.Tex_Emblem_01_0003_Flag',,1
100008,110004,シールドフレームC,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0004.Tex_Emblem_01_0004',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0004_Flag.Tex_Emblem_01_0004_Flag',,1
100009,110005,バニシングサークル,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0005.Tex_Emblem_01_0005',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0005_Flag.Tex_Emblem_01_0005_Flag',,1
100010,110006,バニシングスクウェア,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0006.Tex_Emblem_01_0006',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0006_Flag.Tex_Emblem_01_0006_Flag',,1
100011,110007,オメガサークル,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0007.Tex_Emblem_01_0007',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0007_Flag.Tex_Emblem_01_0007_Flag',,1
100012,110008,コースターフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0008.Tex_Emblem_01_0008',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0008_Flag.Tex_Emblem_01_0008_Flag',,1
100013,110009,リーフフレームA,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0009.Tex_Emblem_01_0009',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0009_Flag.Tex_Emblem_01_0009_Flag',,1
100014,110010,リーフダイヤ,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0010.Tex_Emblem_01_0010',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0010_Flag.Tex_Emblem_01_0010_Flag',,1
100015,110011,リーフフレームB,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0011.Tex_Emblem_01_0011',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0011_Flag.Tex_Emblem_01_0011_Flag',,1
100016,110012,リーフシールド,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0012.Tex_Emblem_01_0012',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0012_Flag.Tex_Emblem_01_0012_Flag',,1
100017,110013,プリンセスフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0013.Tex_Emblem_01_0013',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0013_Flag.Tex_Emblem_01_0013_Flag',,1
100018,110014,ギアフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0014.Tex_Emblem_01_0014',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0014_Flag.Tex_Emblem_01_0014_Flag',,1
100019,110015,ハートフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0015.Tex_Emblem_01_0015',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0015_Flag.Tex_Emblem_01_0015_Flag',,1
100020,110016,アンティークサークル,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0016.Tex_Emblem_01_0016',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0016_Flag.Tex_Emblem_01_0016_Flag',,1
100021,110017,サーマルスクウェア,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0017.Tex_Emblem_01_0017',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0017_Flag.Tex_Emblem_01_0017_Flag',,1
100022,110018,コントロールサークルA,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0018.Tex_Emblem_01_0018',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0018_Flag.Tex_Emblem_01_0018_Flag',,1
100023,110019,コネクトフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0019.Tex_Emblem_01_0019',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0019_Flag.Tex_Emblem_01_0019_Flag',,1
100024,110020,送受信,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0020.Tex_Emblem_01_0020',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0020_Flag.Tex_Emblem_01_0020_Flag',,1
100025,110021,ライトネット,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0021.Tex_Emblem_01_0021',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0021_Flag.Tex_Emblem_01_0021_Flag',,1
100026,110022,プラグフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0022.Tex_Emblem_01_0022',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0022_Flag.Tex_Emblem_01_0022_Flag',,1
100027,110023,フォースガード,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0023.Tex_Emblem_01_0023',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0023_Flag.Tex_Emblem_01_0023_Flag',,1
100028,110024,イコライザーフレーム,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0024.Tex_Emblem_01_0024',Texture2D'/Game/GUI/Common/Tex/Emblem/01/Tex_Emblem_01_0024_Flag.Tex_Emblem_01_0024_Flag',,1
