---,WeaponID,WeaponName,OutmenuID,WeaponAssetPath,ShotPrjID,ShotPrjIDLv2,ShotPrjIDLv3,ShotPosOffSetX,ShotPosOffSetY,ShotPosOffSetZ,InputType,WeaponAtkType,WeaponAtkTaeget,MaxLockOnNum,LockOnDistance,NearLockOn,WeaponKind,WeaponHoldType,AttachType,SubWepID,SideTrgAct,SideTrgWepID,SideNoAttack,PermissionSuperDash,PermissionOnGround,InputInterval,RapidInterval,ChargeTime,StartTime,ShotingTime,StopTime,AddLimitLengthStartTime,AddLimitLengthEndTime,IsSharingMagazine,DecBulletType,ReloadType,AttackPermitMaxBulletNum,ReloadTime,FirstReloadTime,ReloadStopTime,ReloadNum,MaxBulletNum,FirstBulletNum,BulletPerShot,MinRapidNum,MaxRapidNum,CustomReloadType,TmpData1,TmpData2,TmpData3,TmpData4,TmpData5,TmpData6,TmpData7,TmpData8,TmpData9,TmpData10,WpMoveVal01,WpMoveVal02,WpMoveVal03,EquipRollAssault,EquipRollVanguard,EquipRollSupport,EquipRollRanger,BuddyWeaponType,WeaponAnimeID,HoldWeaponType,HoldTime,RecoilMotionType,RecoilMoveTiming,RecoilMovePower,ShotCharaEffect,CameraType,ShakeType,StrengthShake,ShakeRate,IsWpAnimIdle,IsWpAnimRecoil,IsWpAnimReady,IsWpAnimReloadIn,IsWpAnimReloadLoop,IsWpAnimReloadOut,IsWpAnimChangeStorage,IsWpAnimChangeExpansion,IsWpAnimTransStart,IsWpAnimTransEnd,IsWpAnimTransLoop,IsWpAnimTransStartSub,IsWpAnimTransEndSub,IsWpAnimTransLoopSub,IsWpAnimGrapTransOpen,IsWpAnimGrapTransClose,IsWpAnimGrapTransOpenSub,IsWpAnimGrapTransCloseSub,IsCenterAimHUD,IsChangeColor,WeaponMaker,WeaponIcon,WeaponInfoTriggerType,WeaponInfo1,WeaponInfo2,WeaponInfo3,WeaponInfo4,WeaponInfo5,WeaponInfoScoreEvaluation,WeaponInfoPlayerDamage,WeaponInfoMobDamage,WeaponInfoRapidSpeed,WeaponInfoMagazine,WeaponInfoReloadSpeed,WeaponInfoUseable,WeaponInfoOther,WeaponCategory,WeaponSlayerEnemyType,WeaponInfoTargetOwner,WeaponInfoTargetFriendPlayer,WeaponInfoTargetFriendMob,WeaponInfoTargetFriendObject,WeaponInfoTargetEnemyPlayer,WeaponInfoTargetEnemyMob,WeaponInfoTargetEnemyObject,WeaponInfo2on2CrossBurst,WeaponInfo2on2BurstGauge,WeaponSizeInfo,WeaponInfoFlavorText_Main,WeaponInfoFlavorText_Sub,IsDefault
WPN_BeamNet,10,電磁網弾 縛鎖,331,/Game/Character/weapon/Blueprint/wp00010/BP_WpBeamNet.uasset,22,0,0,0,0,0,EWeaponAttackIntervalType::Trigger,EWeaponAttackType::Ranged,EWeaponAtkTaeget::Enemy,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,1,0,0.2,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::Continuation,0,6,6,0,1,2,2,1,1,1,ECustomReloadType::Debuff,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::Thunder,0,EHoldWeaponType::OneHandGun,0.2,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::ImpactDynamic,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker002,EWeaponIcon::None,EWeaponInfoTriggerType::Single,EWeaponInfo::BadState_Paralysis,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::C,EWeaponInfoRank::E,EWeaponInfoRank::C,EWeaponInfoRank::B,EWeaponInfoRank::None,EWeaponCategory::ShootingMiddle,EWeaponSlayerEnemyType::EnemyPlayer,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：殴重鋼匠　　型番：殴伍零式\nネット状にビームを射出して罠を張り、\n敵を捕まえる特殊な装置。\n読みは「でんじもうだん　ばくさ」。,　分類：特殊銃　　　　　　属性：妨害 \n前方にネットを飛ばす。　　　　\n速度は遅いが攻撃判定が大きい。\nヒット時は痺れ効果。　　　　　,0
WPN_CoilGun,11,カラミッタ,610,/Game/Character/weapon/Blueprint/wp00011/BP_WpCoilGun.uasset,23,0,0,0,0,0,EWeaponAttackIntervalType::Trigger,EWeaponAttackType::Ranged,EWeaponAtkTaeget::Enemy,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.6,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::EmptyReload,0,12,9,0,1,1,0,1,1,1,ECustomReloadType::BulletDebuff,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::Thunder,0,EHoldWeaponType::OneHandGun,0.1,ERecoilMotionType::Middle,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::ImpactDynamic,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker003,EWeaponIcon::None,EWeaponInfoTriggerType::Single,EWeaponInfo::BadState_Paralysis,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::D,EWeaponInfoRank::D,EWeaponInfoRank::B,EWeaponInfoRank::E,EWeaponInfoRank::C,EWeaponInfoRank::C,EWeaponInfoRank::None,EWeaponCategory::ShootingShort,EWeaponSlayerEnemyType::Enemy,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：MA-I　　型番：MA12SE\n電磁パルス（ＥＭＰとも呼ばれる）を用いた\n攻撃で、命中した敵機にシステム障害を発生\nさせる特殊な武器。,　分類：ハンドガン　　　　属性：妨害　　　 \n\n誘導性能の低い単発弾を撃つ。\nヒット時は痺れ効果。　　　　,0
WPN_MachineGun_Type02,12,ミトライユ・コルト,410,/Game/Character/weapon/Blueprint/wp00012/BP_WpMachineGunType02.uasset,24,0,0,0,0,0,EWeaponAttackIntervalType::Press,EWeaponAttackType::Ranged,EWeaponAtkTaeget::Enemy,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::Reset,0,7.5,7.5,0,40,40,40,1,4,255,ECustomReloadType::Bullet,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::OneHandGun,0.1,ERecoilMotionType::Rapid,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker004,EWeaponIcon::None,EWeaponInfoTriggerType::Hold,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::B,EWeaponInfoRank::C,EWeaponInfoRank::B,EWeaponInfoRank::B,EWeaponInfoRank::A,EWeaponInfoRank::A,EWeaponInfoRank::None,EWeaponCategory::ShootingShort,EWeaponSlayerEnemyType::Enemy,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：AVENIR　　型番：AVN-01A3\nオーソドックスな火器であるミトライユの\nマイナーチェンジモデル。\nリーチは短いが、火力が高い。,　分類：マシンガン　　　　属性：実弾　　　 \n\n連射性能と火力が高い銃。\n射程距離は短い。　　　　,0
WPN_BeamMagnum,13,ブリリオン,421,/Game/Character/weapon/Blueprint/wp00013/BP_WpBeamMagnum.uasset,25,0,0,0,0,0,EWeaponAttackIntervalType::Press,EWeaponAttackType::Ranged,EWeaponAtkTaeget::Enemy,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.76,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::Continuation,0,2.5,2.5,0,1,5,5,1,1,1,ECustomReloadType::Beam,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::OneHandGun,0.2,ERecoilMotionType::Middle,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::ImpactDynamic,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker004,EWeaponIcon::None,EWeaponInfoTriggerType::Hold,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::B_Plus,EWeaponInfoRank::B,EWeaponInfoRank::B_Plus,EWeaponInfoRank::D,EWeaponInfoRank::B,EWeaponInfoRank::C,EWeaponInfoRank::None,EWeaponCategory::ShootingShort,EWeaponSlayerEnemyType::Enemy,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：AVENIR　　型番：AVN-30\n高威力だが弾数の少ないテクニカルな武器。\n武器の名前は輝きを意味する。,　分類：マグナム　　　　　属性：ビーム　　 \n\n弾数は少ないが、ダメージの高いビーム銃。\nクリティカル時に対ARダメージが上がる。,0
WPN_7WayBeam,14,斬絶弾 幻月,606,/Game/Character/weapon/Blueprint/wp00014/BP_Wp7WayBeam.uasset,26,0,0,0,0,0,EWeaponAttackIntervalType::Press,EWeaponAttackType::Ranged,EWeaponAtkTaeget::Enemy,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0.8,0.8,0,0.1,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::Continuation,0,10,10,0,2,2,2,1,1,2,ECustomReloadType::Beam,150,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::OneHandGun,0.2,ERecoilMotionType::Back,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::ImpactDynamic,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker002,EWeaponIcon::None,EWeaponInfoTriggerType::Single,EWeaponInfo::OneShotFlinch,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::B_Plus,EWeaponInfoRank::B_Plus,EWeaponInfoRank::C,EWeaponInfoRank::E,EWeaponInfoRank::C,EWeaponInfoRank::B,EWeaponInfoRank::None,EWeaponCategory::ShootingMiddle,EWeaponSlayerEnemyType::Enemy,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：殴重鋼匠　　型番：欧参肆式\n幅の広いビームを放ち、横方向への回避を\n許さない広範囲攻撃型光学武器。\n読みは「ざんぜつだん　げんげつ」。,　分類：ワイドショット　　属性：ビーム　　 \n\n横に特大の攻撃判定をもったビーム銃。,0
WPN_MultipleGrenadeLauncher,15,多連装導弾 大蛇,120,/Game/Character/weapon/Blueprint/wp00015/BP_WpMultipleGrenadeLauncher.uasset,27,0,0,0,0,0,EWeaponAttackIntervalType::Release,EWeaponAttackType::Ranged,EWeaponAtkTaeget::Enemy,10,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.08,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::EmptyReload,0,9,9,0,20,20,20,1,10,10,ECustomReloadType::Bullet,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::OneHandGun,0.2,ERecoilMotionType::Rapid,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::RapidDynamic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker002,EWeaponIcon::None,EWeaponInfoTriggerType::Release,EWeaponInfo::MultiLock,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::B_Plus,EWeaponInfoRank::A,EWeaponInfoRank::D,EWeaponInfoRank::C,EWeaponInfoRank::C,EWeaponInfoRank::A,EWeaponInfoRank::None,EWeaponCategory::ShootingMiddle,EWeaponSlayerEnemyType::Enemy,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：殴重鋼匠　型番：殴壱伍式\n無数の大蛇（おろち）が獲物を狙うかのごと\nく、大量の弾を発射するミサイル。\n読みは「たれんそうどうだん　おろち」。,　分類：ミサイル　　　　　属性：実弾　　　 \n\n一度に多数の弾を発射する。\n複数の敵を同時に狙える。　,0
WPN_BeamMachineGun,16,,0,/Game/Character/weapon/Blueprint/wp00016/BP_WpBeamMachineGun.uasset,28,0,0,0,0,0,EWeaponAttackIntervalType::Press,EWeaponAttackType::Ranged,EWeaponAtkTaeget::Enemy,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::Continuation,0,3,3,0,15,30,30,1,5,255,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::OneHandGun,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker004,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponCategory::ShootingMiddle,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,,,0
WPN_GatlingGun_Type02,17,デ・ディヴァルガン,510,/Game/Character/weapon/Blueprint/wp00017/BP_WpGatlingGunType02.uasset,29,30,31,0,0,0,EWeaponAttackIntervalType::Press,EWeaponAttackType::WholeBody,EWeaponAtkTaeget::Enemy,0,0,0,EWeaponKind::Main,EWeaponHoldType::Both,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.06,0,0.1,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::Reset,0,14,14,0,60,60,60,1,10,255,ECustomReloadType::Bullet,0,0,1000,0,0,0,0,0,0,1,125,1,-1,0,0,0,0,EBuddyWeaponType::BigWeapon,0,EHoldWeaponType::BothRifles,0.3,ERecoilMotionType::Continue,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,AttackWholeCenterFast,EShakeType::RapidDynamic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker004,EWeaponIcon::None,EWeaponInfoTriggerType::Hold,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::A,EWeaponInfoRank::B_Plus,EWeaponInfoRank::A,EWeaponInfoRank::A,EWeaponInfoRank::D,EWeaponInfoRank::C,EWeaponInfoRank::None,EWeaponCategory::ShootingMiddle,EWeaponSlayerEnemyType::Enemy,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Large,開発：AVENIR  型番：AVN-40\n実弾による連続攻撃と、シールドによる防御を\n兼ね備えたガトリングガン。\nその名は「神に与えられた力」を意味する。,　分類：ガトリングガン　　属性：実弾　　　 \n連射性能の高い実弾を撃つ。\n射撃中は前方からの射撃攻撃を防ぐ\nシールドを展開する。　　,0
WPN_HealGun,18,メディク,900,/Game/Character/weapon/Blueprint/wp00018/BP_WpHealGun.uasset,32,0,0,0,0,0,EWeaponAttackIntervalType::Press,EWeaponAttackType::Ranged,EWeaponAtkTaeget::Friend,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.8,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::Reset,0,7.5,7.5,0,1,4,0,1,1,255,ECustomReloadType::Heal,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,EBuddyWeaponType::Healing,0,EHoldWeaponType::OneHandGun,0.2,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker003,EWeaponIcon::None,EWeaponInfoTriggerType::Hold,EWeaponInfo::Heal,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::B,EWeaponInfoRank::C,EWeaponInfoRank::B,EWeaponInfoRank::A,EWeaponInfoRank::B,EWeaponCategory::ShootingMiddle,EWeaponSlayerEnemyType::Friend,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：MA-I　　型番：MA54RE\n攻撃ではなく回復が目的の特殊な装置。\n味方に向けて撃つことで、\n撃たれた機体のアーマーを回復させる。,　分類：回復銃　　　　　　属性：補助　　　 \n弾数は少ないが連射可能。\nアーマーを中程度回復する。\n味方に当てる。　　　　　,0
WPN_PowerUpGun,19,フォルツァ-Ａ,901,/Game/Character/weapon/Blueprint/wp00019/BP_WpPowerUpGun.uasset,33,0,0,0,0,0,EWeaponAttackIntervalType::Press,EWeaponAttackType::Ranged,EWeaponAtkTaeget::Friend,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0.5,1,0,0,0,0.05,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::EmptyReload,0,9,9,0,2,2,0,1,1,1,ECustomReloadType::Buff,115,115,115,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,EBuddyWeaponType::Support,0,EHoldWeaponType::OneHandGun,0.2,ERecoilMotionType::Middle,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker003,EWeaponIcon::None,EWeaponInfoTriggerType::Single,EWeaponInfo::PowerUp,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::None,EWeaponInfoRank::None,EWeaponInfoRank::D,EWeaponInfoRank::E,EWeaponInfoRank::B,EWeaponInfoRank::A,EWeaponInfoRank::None,EWeaponCategory::ShootingMiddle,EWeaponSlayerEnemyType::Friend,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：MA-I　　型番：MA53RE\n攻撃ではなく強化が目的の特殊な装置。\n味方に向けて撃つことで、\n撃たれた機体の攻撃力を上昇させる。,　分類：ハンドガン　　　　属性：補助　 \n\n一定時間攻撃力を上昇させる。\n味方に当てる。　　　　　　　,0
WPN_GatlingGun,20,機関砲 騎神,220,/Game/Character/weapon/Blueprint/wp00020/BP_WpGatlingGun.uasset,34,35,0,0,0,0,EWeaponAttackIntervalType::Press,EWeaponAttackType::Ranged,EWeaponAtkTaeget::Enemy,0,0,0,EWeaponKind::Main,EWeaponHoldType::Both,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.06,0,0.15,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::Reset,0,16,16,0,100,100,100,1,10,255,ECustomReloadType::Bullet,0,0,0,0,0,0,0,0,0,1,-20,-1,-1,0,0,0,0,EBuddyWeaponType::BigWeapon,0,EHoldWeaponType::BothRifles,0.3,ERecoilMotionType::Continue,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,AttackWholeCenterFast,EShakeType::RapidDynamic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker002,EWeaponIcon::None,EWeaponInfoTriggerType::Hold,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::A,EWeaponInfoRank::B,EWeaponInfoRank::A,EWeaponInfoRank::A_Plus,EWeaponInfoRank::D,EWeaponInfoRank::B,EWeaponInfoRank::None,EWeaponCategory::ShootingLong,EWeaponSlayerEnemyType::Enemy,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Large,開発：殴重鋼匠　　型番：殴弐伍式\n環状に配置した銃身を回転させつつ、\n連続で実弾を発射するガトリングガン。\n読みは「きかんほう　きしん」。,　分類：ガトリングガン　　属性：実弾　　　 \n\n連射性能の高い実弾を撃つ。\nロック範囲は狭いが、弾数が多い。　　　　　　　　,0
WPN_ReverseGun,21,,0,/Game/Character/weapon/Blueprint/wp00021/BP_WpReverseGun_Main.uasset,36,0,0,0,0,0,EWeaponAttackIntervalType::Trigger,EWeaponAttackType::Ranged,EWeaponAtkTaeget::Enemy,0,0,0,EWeaponKind::Main,EWeaponHoldType::Both,EAttachType::Hand,0,ESideTrgAct::AttackSubWeapon,10002,0,0,0,0,1,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::EmptyReload,0,2,2,0,1,1,1,1,1,1,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::OneHandGun,0.35,ERecoilMotionType::Small,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::ImpactDynamic,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker003,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponCategory::ShootingMiddle,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,,,0
WPN_LaserRifle,22,,0,/Game/Character/weapon/Blueprint/wp00022/BP_WpLaserRifle.uasset,38,0,0,0,0,0,EWeaponAttackIntervalType::Release,EWeaponAttackType::Ranged,EWeaponAtkTaeget::Enemy,0,0,0,EWeaponKind::Main,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.05,0,0.2,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::Reset,0,7,7,0,1,1,1,1,1,1,ECustomReloadType::None,0,0,0,0,0,0,0,0,0,0,-20,-1,-1,0,0,0,0,EBuddyWeaponType::BigWeapon,0,EHoldWeaponType::OneHandGun,0.5,ERecoilMotionType::Back,ERecoilMoveTiming::First,ERecoilMovePower::Medium,EShotCharaEffect::Dark,None,EShakeType::DampedDynamic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker004,EWeaponIcon::None,EWeaponInfoTriggerType::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponInfoRank::A_Plus,EWeaponCategory::ShootingMiddle,EWeaponSlayerEnemyType::None,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Large,,,0
WPN_HandGun_Type02,23,拳銃 月牙,601,/Game/Character/weapon/Blueprint/wp00023/BP_WpHandGunType02.uasset,39,0,0,0,0,0,EWeaponAttackIntervalType::Press,EWeaponAttackType::Ranged,EWeaponAtkTaeget::Enemy,0,0,0,EWeaponKind::Sub,EWeaponHoldType::One,EAttachType::Hand,0,ESideTrgAct::None,0,0,0,0,0,0.22,0,0,0,0,0.1,1,0,EDecBulletType::Bullet,EWeaponReloadType::Reset,0,6,6,0,12,12,12,1,1,255,ECustomReloadType::Bullet,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,EBuddyWeaponType::None,0,EHoldWeaponType::OneHandGun,0.1,ERecoilMotionType::RapidSmall,ERecoilMoveTiming::None,ERecoilMovePower::None,EShotCharaEffect::None,None,EShakeType::None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EWeaponMaker::WeaponMaker002,EWeaponIcon::None,EWeaponInfoTriggerType::Hold,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfo::None,EWeaponInfoScoreEvaluation::None,EWeaponInfoRank::C,EWeaponInfoRank::D,EWeaponInfoRank::B,EWeaponInfoRank::C,EWeaponInfoRank::B_Plus,EWeaponInfoRank::A,EWeaponInfoRank::None,EWeaponCategory::ShootingShort,EWeaponSlayerEnemyType::Enemy,0,0,0,0,0,0,0,0,0,EWeaponSizeInfo::Medium,開発：殴重鋼匠　　型番：殴弐壱式\n月夜に吼える餓狼のごとく、放たれる\n無数の牙が敵を穿つ。故に月牙と称される。\n読みは「けんじゅう　げつが」。,　分類：ハンドガン　　　　属性：実弾　　　 \n\n連射性能の高い実弾銃。,0
