---,Attribute,DamageValue,CrossBreakDamageRate,TAGComboStart,ArmorDamageValue,ShieldDamageValue,ShieldAreaDamageValue,MobDamageValue,MobBigDamageValue,MidStrongholdDamageValue,GuardStrongholdDamageValue,StrongholdDamageValue,DownValue,CrossBreakDownValueRate,HeadShotRate,CriticalHitRate,ScoreRate,ScoreRateNonPlayer,MyDamageRate,FriendDamageRate,VsBossDamageRate,VsBossDownValueRate,FlinchValue,ReactionType,DamageType,AbnormalStateType,AbnormalStateValue,AbnormalStateTime,BlowOffPowerValue,BlowOffType,BlowOffPitchDeg,BlowOffYawDeg,FlinchTime,KnockBackPowerValue,KnockBackPowerValueShield,PeculiarDamageType,PeculiarDamageValue,Mob3Damage,AttackHitStopTime,DamageHitStopTime,ShakeType,StrengthShake,ShakeRate
Skill_ATK_Pressure_Bullet01_Atk02,Bomb,200,2,0,500,200,200,200,280,0,140,400,290,1,0,1,1,1,1,1,1,1,1000,BlowOff,InvincibleBlowOff,None,0,0,10000,Center,40,0,0,0,0,None,0,True,0,0,ImpactStatic,1,1
Skill_ATK_Pressure_Bullet01_Atk03,Bomb,200,2,0,500,200,200,200,280,0,140,400,290,1,0,1,1,1,1,1,1,1,1000,BlowOff,InvincibleBlowOff,None,0,0,10000,Center,40,0,0,0,0,None,0,True,0,0,ImpactStatic,1,1
Skill_ATK_PowerBall_Bullet01,Beam,150,2,0,165,800,800,200,240,0,120,450,250,1,0,1,1,1,1,1,1.5,1.2,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.1,500,0,None,0,True,0,0.5,RapidDynamic,1,1
Skill_ATK_PowerBall_Bullet02,Beam,150,2,0,165,800,800,200,240,0,120,450,250,1,0,1,1,1,1,1,1.5,1.2,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.1,500,0,None,0,True,0,0.5,RapidDynamic,1,1
Skill_ATK_PowerBall_Bullet03,Beam,150,2,0,165,800,800,200,240,0,120,450,250,1,0,1,1,1,1,1,1.5,1.2,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.1,500,0,None,0,True,0,0.5,RapidDynamic,1,1
Skill_ATK_MachineGun_Bullet01,Bullet,10,2,0,10,8,12,30,19,0,10,40,25,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,ImpactStatic,0.1,0.7
Skill_ATK_MachineGun_Bullet02,Bullet,10,2,0,10,8,12,30,19,0,10,40,25,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,ImpactStatic,0.1,0.7
Skill_ATK_MachineGun_Bullet03,Bullet,10,2,0,10,8,12,30,19,0,10,40,25,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,ImpactStatic,0.1,0.7
Skill_ATK_CoilGun_Bullet01,Bullet,50,2,0,50,50,50,150,100,0,50,150,200,1,0,1,1,1,1,1,1.5,1,0,None,InvincibleBlowOff,Palsy,1000,4,0,Unit,0,0,0,0,0,None,0,False,0,0.1,ImpactStatic,5,1
Skill_ATK_CoilGun_Bullet02,Bullet,50,2,0,50,50,50,150,100,0,50,150,200,1,0,1,1,1,1,1,1.5,1,0,None,InvincibleBlowOff,Palsy,1000,4,0,Unit,0,0,0,0,0,None,0,False,0,0.1,ImpactStatic,5,1
Skill_ATK_CoilGun_Bullet03,Bullet,50,2,0,50,50,50,150,100,0,50,150,200,1,0,1,1,1,1,1,1.5,1,0,None,InvincibleBlowOff,Palsy,1000,4,0,Unit,0,0,0,0,0,None,0,False,0,0.1,ImpactStatic,5,1
Skill_ATK_Stealth_Buff01,Normal,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,ARSkillStealth,1000,10,0,Unit,0,0,0,0,0,UseException,0.8,False,0,0,None,1,1
Skill_ATK_Stealth_Buff02,Normal,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,ARSkillStealth,1000,10,0,Unit,0,0,0,0,0,UseException,0.8,False,0,0,None,1,1
Skill_ATK_Stealth_Buff03,Normal,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,ARSkillStealth,1000,10,0,Unit,0,0,0,0,0,UseException,0.8,False,0,0,None,1,1
Skill_ATK_WideShot_Bullet01,Beam,80,1.2,100,80,180,180,100,190,0,120,340,200,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.5,5000,0,None,0,True,0,0.05,ImpactStatic,1,1.2
Skill_ATK_WideShot_Bullet02,Beam,80,1.2,100,80,180,180,100,190,0,120,340,200,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.5,5000,0,None,0,True,0,0.05,ImpactStatic,1,1.2
Skill_ATK_WideShot_Bullet03,Beam,80,1.2,100,80,180,180,100,190,0,120,340,200,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.5,5000,0,None,0,True,0,0.05,ImpactStatic,1,1.2
Coop_VS_Skill_ATK,None,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,None,1,1
Coop_Skill_ATK_BoundBubble_Coop01,Bomb,0,2,0,0,0,0,300,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,True,0,0,ImpactStatic,1,1
Coop_Skill_ATK_BoundBubble_Coop02,Bomb,0,2,0,0,0,0,300,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,True,0,0,ImpactStatic,1,1
Coop_Skill_ATK_BoundBubble_Coop03,Bomb,0,2,0,0,0,0,300,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,True,0,0,ImpactStatic,1,1
Coop_Skill_ATK_SatelliteLaser_Coop01,Bomb,600,2,0,600,1000,1000,500,350,0,175,0,1000,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,12000,UnitXY,70,0,0,0,0,None,0,True,0,0,None,1,1
Coop_Skill_ATK_SatelliteLaser_Coop02,Bomb,600,2,0,600,1000,1000,500,350,0,175,0,1000,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,12000,UnitXY,70,0,0,0,0,None,0,True,0,0,None,1,1
Coop_Skill_ATK_SatelliteLaser_Coop03,Bomb,600,2,0,600,1000,1000,500,350,0,175,0,1000,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,12000,UnitXY,70,0,0,0,0,None,0,True,0,0,None,1,1
Coop_Skill_ATK_SentryGun_Coop01,Laser,50,2,0,50,500,100,100,400,0,200,550,200,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0.02,RapidDynamic,1,1
Coop_Skill_ATK_SentryGun_Coop02,Laser,50,2,0,50,500,100,100,400,0,200,550,200,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0.02,RapidDynamic,1,1
Coop_Skill_ATK_SentryGun_Coop03,Laser,50,2,0,50,500,100,100,400,0,200,550,200,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0.02,RapidDynamic,1,1
Coop_Skill_ATK_SentryGun_Coop04,BeamBomb,65,2,0,65,400,400,150,540,0,270,1150,45,1,0,1,1,1,1,1,1,1,1000,BlowOff,InvincibleBlowOff,None,0,0,8000,Center,70,0,0,0,0,None,0,True,0,0.1,ImpactStatic,1,1
Coop_Skill_ATK_SentryGun_Coop05,BeamBomb,37,2,0,37,400,400,150,540,0,270,0,45,1,0,1,1,1,1,1,1,1,1000,BlowOff,InvincibleBlowOff,None,0,0,8000,Center,70,0,0,0,0,None,0,True,0,0.1,ImpactStatic,1,1
Coop_Skill_ATK_TornadoArea_Coop01,Object,25,2,0,25,20,20,40,10,0,5,30,35,1,0,1,1,1,1,0,1.5,1,0,None,InvincibleBlowOff,MoveSlow,1000,2,0,Center,80,0,0,0,0,UseException,0.6,True,0,0,None,1,1
Coop_Skill_ATK_TornadoArea_Coop02,Object,25,2,0,25,20,20,40,10,0,5,30,35,1,0,1,1,1,1,0,1.5,1,0,None,InvincibleBlowOff,MoveSlow,1000,2,0,Center,80,0,0,0,0,UseException,0.6,True,0,0,None,1,1
Coop_Skill_ATK_TornadoArea_Coop03,Object,25,2,0,25,20,20,40,10,0,5,30,35,1,0,1,1,1,1,0,1.5,1,0,None,InvincibleBlowOff,MoveSlow,1000,2,0,Center,80,0,0,0,0,UseException,0.6,True,0,0,None,1,1
Coop_Skill_ATK_Options_Coop01,Beam,20,1.2,7.5,25,30,50,50,30,0,10,10,15,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,None,1,1
Coop_Skill_ATK_Options_Coop02,Heal,6,1.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,None,1,1
Coop_Skill_ATK_Options_Coop03,Beam,20,1.2,7.5,25,30,50,50,30,0,10,10,15,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,None,1,1
Coop_Skill_ATK_Options_Coop04,Heal,6,1.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,None,1,1
Coop_Skill_ATK_Options_Coop05,Beam,20,1.2,7.5,25,30,50,50,30,0,10,10,15,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,None,1,1
Coop_Skill_ATK_Options_Coop06,Heal,6,1.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,None,1,1
System_ATK,None,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,None,1,1
System_ATK_AbnormalFire,Normal,6,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,0,Unit,0,0,0,0,0,None,0,False,0,0,RapidRandom,1,1
ATK_DebugTest_Bullet01,Normal,0,2,0,0,0,0,0,0,0,0,0,83,1,0,1,1,1,1,1,1,1,1000,Flinch,InvincibleBlowOff,None,0,0,0,Unit,0,0,0.1,2000,0,None,0,False,0,0.05,ImpactStatic,1,1.2
System_ATK_RestartDash,Normal,300,2,0,300,0,0,300,600,0,800,800,0,1,0,1,1,1,1,1,1,1,1000,BlowOff,InvincibleBlowOff,None,0,0,10000,Owner,0,0,0,0,0,None,0,False,0,0,None,1,1
System_ATK_DashAttack,Normal,300,2,0,300,0,0,300,50,0,50,50,0,1,0,1,1,1,1,1,1,1,1000,BlowOff,InvincibleBlowOff,None,0,0,10000,Owner,10,0,0,0,0,None,0,False,0.05,0.05,ImpactStatic,1,1
System_ATK_LanceType02_Heal,Heal,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,None,InvincibleBlowOff,None,0,0,10000,Owner,10,0,0,0,0,None,0,False,0.05,0.05,ImpactStatic,1,1
